PXD,SampleGroup,BaseAccession,IsDdr
PXD060185,MCF7,Q92785,FALSE
PXD060185,MCF7,Q92793,FALSE
PXD060185,MCF7,Q92797,FALSE
PXD060185,MCF7,Q92841,FALSE
PXD060185,MCF7,Q92888,FALSE
PXD060185,MCF7,Q92900,TRUE
PXD060185,MCF7,Q92917,FALSE
PXD060185,MCF7,Q92922,FALSE
PXD060185,MCF7,Q92945,FALSE
PXD060185,MCF7,Q92979,FALSE
PXD060185,MCF7,Q93034,FALSE
PXD060185,MCF7,Q93052,FALSE
PXD060185,MCF7,Q93077,FALSE
PXD060185,MCF7,Q969T4,FALSE
PXD060185,MCF7,Q96A08,FALSE
PXD060185,MCF7,Q96AE4,FALSE
PXD060185,MCF7,Q96AG4,FALSE
PXD060185,MCF7,Q96AH0,TRUE
PXD060185,MCF7,Q96AT1,FALSE
PXD060185,MCF7,Q96B23,FALSE
PXD060185,MCF7,Q96BP3,FALSE
PXD060185,MCF7,Q96C19,FALSE
PXD060185,MCF7,Q96C86,FALSE
PXD060185,MCF7,Q96C90,FALSE
PXD060185,MCF7,Q96CM8,FALSE
PXD060185,MCF7,Q96CP2,FALSE
PXD060185,MCF7,Q96CT7,FALSE
PXD060185,MCF7,Q96DI7,FALSE
PXD060185,MCF7,Q96DT7,FALSE
PXD060185,MCF7,Q96EI5,FALSE
PXD060185,MCF7,Q96EP5,FALSE
PXD060185,MCF7,Q96FQ6,FALSE
PXD060185,MCF7,Q96GM5,FALSE
PXD060185,MCF7,Q96GX9,FALSE
PXD060185,MCF7,Q96HC4,FALSE
PXD060185,MCF7,Q96HW7,FALSE
PXD060185,MCF7,Q96I25,FALSE
PXD060185,MCF7,Q96JC9,FALSE
PXD060185,MCF7,Q96JM3,FALSE
PXD060185,MCF7,Q96JP5,FALSE
PXD060185,MCF7,Q96K17,FALSE
PXD060185,MCF7,Q96K21,FALSE
PXD060185,MCF7,Q96KP1,FALSE
PXD060185,MCF7,Q96KQ7,FALSE
PXD060185,MCF7,Q96KR1,FALSE
PXD060185,MCF7,Q96L91,TRUE
PXD060185,MCF7,Q96LD4,FALSE
PXD060185,MCF7,Q96MU7,FALSE
PXD060185,MCF7,Q96N64,FALSE
PXD060185,MCF7,Q96NC0,FALSE
PXD060185,MCF7,Q96PK6,FALSE
PXD060185,MCF7,Q96PZ0,FALSE
PXD060185,MCF7,Q96RE7,FALSE
PXD060185,MCF7,Q96RK0,FALSE
PXD060185,MCF7,Q96RL1,TRUE
PXD060185,MCF7,Q96S55,TRUE
PXD060185,MCF7,Q96ST3,FALSE
PXD060185,MCF7,Q96T23,FALSE
PXD060185,MCF7,Q96T37,FALSE
PXD060185,MCF7,Q96T58,FALSE
PXD060185,MCF7,Q96T60,TRUE
PXD060185,MCF7,Q99417,FALSE
PXD060185,MCF7,Q99426,FALSE
PXD060185,MCF7,Q99439,FALSE
PXD060185,MCF7,Q99447,FALSE
PXD060185,MCF7,Q99459,TRUE
PXD060185,MCF7,Q99460,FALSE
PXD060185,MCF7,Q99497,TRUE
PXD060185,MCF7,Q99504,TRUE
PXD060185,MCF7,Q99547,FALSE
PXD060185,MCF7,Q99598,TRUE
PXD060185,MCF7,Q99613,FALSE
PXD060185,MCF7,Q99614,FALSE
PXD060185,MCF7,Q99661,FALSE
PXD060185,MCF7,Q99729,FALSE
PXD060185,MCF7,Q99733,FALSE
PXD060185,MCF7,Q99747,FALSE
PXD060185,MCF7,Q99829,FALSE
PXD060185,MCF7,Q99848,FALSE
PXD060185,MCF7,Q99877,FALSE
PXD060185,MCF7,Q99878,FALSE
PXD060185,MCF7,Q99879,FALSE
PXD060185,MCF7,Q99880,FALSE
PXD060185,MCF7,Q99961,FALSE
PXD060185,MCF7,Q9BPX3,FALSE
PXD060185,MCF7,Q9BPY3,FALSE
PXD060185,MCF7,Q9BQ39,FALSE
PXD060185,MCF7,Q9BQ61,FALSE
PXD060185,MCF7,Q9BQ75,FALSE
PXD060185,MCF7,Q9BQA1,FALSE
PXD060185,MCF7,Q9BQI0,FALSE
PXD060185,MCF7,Q9BR76,FALSE
PXD060185,MCF7,Q9BRD0,FALSE
PXD060185,MCF7,Q9BRJ6,FALSE
PXD060185,MCF7,Q9BRP8,FALSE
PXD060185,MCF7,Q9BRS2,FALSE
PXD060185,MCF7,Q9BRX5,FALSE
PXD060185,MCF7,Q9BS40,FALSE
PXD060185,MCF7,Q9BSJ8,FALSE
PXD060185,MCF7,Q9BST9,FALSE
PXD060185,MCF7,Q9BT78,FALSE
PXD060185,MCF7,Q9BTA9,TRUE
PXD060185,MCF7,Q9BTC0,FALSE
PXD060185,MCF7,Q9BTC8,FALSE
PXD060185,MCF7,Q9BTE7,TRUE
PXD060185,MCF7,Q9BTT0,FALSE
PXD060185,MCF7,Q9BU76,FALSE
PXD060185,MCF7,Q9BUH6,TRUE
PXD060185,MCF7,Q9BUL5,FALSE
PXD060185,MCF7,Q9BUT9,FALSE
PXD060185,MCF7,Q9BVI4,FALSE
PXD060185,MCF7,Q9BVP2,FALSE
PXD060185,MCF7,Q9BWE0,FALSE
PXD060185,MCF7,Q9BWU0,FALSE
PXD060185,MCF7,Q9BWW4,FALSE
PXD060185,MCF7,Q9BXV9,FALSE
PXD060185,MCF7,Q9BXW9,TRUE
PXD060185,MCF7,Q9BY42,FALSE
PXD060185,MCF7,Q9BY77,FALSE
PXD060185,MCF7,Q9BYG3,FALSE
PXD060185,MCF7,Q9BYW2,TRUE
PXD060185,MCF7,Q9BZE4,FALSE
PXD060185,MCF7,Q9BZE9,FALSE
PXD060185,MCF7,Q9BZI7,FALSE
PXD060185,MCF7,Q9BZJ0,FALSE
PXD060185,MCF7,Q9BZK7,FALSE
PXD060185,MCF7,Q9BZZ5,FALSE
PXD060185,MCF7,Q9C005,FALSE
PXD060185,MCF7,Q9C0A6,FALSE
PXD060185,MCF7,Q9C0C2,TRUE
PXD060185,MCF7,Q9C0I1,FALSE
PXD060185,MCF7,Q9C0J8,TRUE
PXD060185,MCF7,Q9GZL7,FALSE
PXD060185,MCF7,Q9GZN8,FALSE
PXD060185,MCF7,Q9GZU8,FALSE
PXD060185,MCF7,Q9H0A0,FALSE
PXD060185,MCF7,Q9H0C8,FALSE
PXD060185,MCF7,Q9H0G5,FALSE
PXD060185,MCF7,Q9H0H5,FALSE
PXD060185,MCF7,Q9H1E3,TRUE
PXD060185,MCF7,Q9H2G2,FALSE
PXD060185,MCF7,Q9H2M9,FALSE
PXD060185,MCF7,Q9H2P0,FALSE
PXD060185,MCF7,Q9H2P9,FALSE
PXD060185,MCF7,Q9H3P2,FALSE
PXD060185,MCF7,Q9H3Q1,FALSE
PXD060185,MCF7,Q9H425,FALSE
PXD060185,MCF7,Q9H444,FALSE
PXD060185,MCF7,Q9H4G0,FALSE
PXD060185,MCF7,Q9H501,FALSE
PXD060185,MCF7,Q9H582,FALSE
PXD060185,MCF7,Q9H583,FALSE
PXD060185,MCF7,Q9H5V9,FALSE
PXD060185,MCF7,Q9H7B2,FALSE
PXD060185,MCF7,Q9H7L9,FALSE
PXD060185,MCF7,Q9H7N4,FALSE
PXD060185,MCF7,Q9H7Z6,FALSE
PXD060185,MCF7,Q9H814,FALSE
PXD060185,MCF7,Q9H875,FALSE
PXD060185,MCF7,Q9H9A6,FALSE
PXD060185,MCF7,Q9H9B1,FALSE
PXD060185,MCF7,Q9HAN9,FALSE
PXD060185,MCF7,Q9HAV4,FALSE
PXD060185,MCF7,Q9HB71,FALSE
PXD060185,MCF7,Q9HC35,FALSE
PXD060185,MCF7,Q9HCE1,FALSE
PXD060185,MCF7,Q9HCE5,TRUE
PXD060185,MCF7,Q9HCK8,FALSE
PXD060185,MCF7,Q9HCS7,TRUE
PXD060185,MCF7,Q9HCU8,TRUE
PXD060185,MCF7,Q9HCY8,FALSE
PXD060185,MCF7,Q9HD42,FALSE
PXD060185,MCF7,Q9HD67,FALSE
PXD060185,MCF7,Q9NP50,FALSE
PXD060185,MCF7,Q9NP79,FALSE
PXD060185,MCF7,Q9NPD8,TRUE
PXD060185,MCF7,Q9NPH2,FALSE
PXD060185,MCF7,Q9NPJ6,FALSE
PXD060185,MCF7,Q9NPQ8,FALSE
PXD060185,MCF7,Q9NQP4,FALSE
PXD060185,MCF7,Q9NQW6,FALSE
PXD060185,MCF7,Q9NQZ2,FALSE
PXD060185,MCF7,Q9NR12,FALSE
PXD060185,MCF7,Q9NR30,FALSE
PXD060185,MCF7,Q9NR33,FALSE
PXD060185,MCF7,Q9NR45,FALSE
PXD060185,MCF7,Q9NRL3,FALSE
PXD060185,MCF7,Q9NRN9,FALSE
PXD060185,MCF7,Q9NRY2,TRUE
PXD060185,MCF7,Q9NRZ9,TRUE
PXD060185,MCF7,Q9NS86,FALSE
PXD060185,MCF7,Q9NSD9,FALSE
PXD060185,MCF7,Q9NT62,FALSE
PXD060185,MCF7,Q9NTI5,TRUE
PXD060185,MCF7,Q9NTK5,FALSE
PXD060185,MCF7,Q9NTX5,FALSE
PXD060185,MCF7,Q9NUQ8,FALSE
PXD060185,MCF7,Q9NUQ9,FALSE
PXD060185,MCF7,Q9NUW8,TRUE
PXD060185,MCF7,Q9NVD7,FALSE
PXD060185,MCF7,Q9NVP1,FALSE
PXD060185,MCF7,Q9NVR2,FALSE
PXD060185,MCF7,Q9NVT9,FALSE
PXD060185,MCF7,Q9NW13,FALSE
PXD060185,MCF7,Q9NW64,FALSE
PXD060185,MCF7,Q9NW82,FALSE
PXD060185,MCF7,Q9NWB6,FALSE
PXD060185,MCF7,Q9NWH9,FALSE
PXD060185,MCF7,Q9NWT1,FALSE
PXD060185,MCF7,Q9NWV4,FALSE
PXD060185,MCF7,Q9NX02,FALSE
PXD060185,MCF7,Q9NX40,FALSE
PXD060185,MCF7,Q9NX55,FALSE
PXD060185,MCF7,Q9NXG2,FALSE
PXD060185,MCF7,Q9NXH9,FALSE
PXD060185,MCF7,Q9NY61,FALSE
PXD060185,MCF7,Q9NYF8,TRUE
PXD060185,MCF7,Q9NZ01,FALSE
PXD060185,MCF7,Q9NZ63,FALSE
PXD060185,MCF7,Q9NZC9,TRUE
PXD060185,MCF7,Q9NZZ3,FALSE
PXD060185,MCF7,Q9P013,FALSE
PXD060185,MCF7,Q9P016,FALSE
PXD060185,MCF7,Q9P021,FALSE
PXD060185,MCF7,Q9P0L0,FALSE
PXD060185,MCF7,Q9P0W2,FALSE
PXD060185,MCF7,Q9P1Y5,FALSE
PXD060185,MCF7,Q9P258,FALSE
PXD060185,MCF7,Q9P2E9,FALSE
PXD060185,MCF7,Q9P2J5,FALSE
PXD060185,MCF7,Q9P2K3,FALSE
PXD060185,MCF7,Q9P2N5,FALSE
PXD060185,MCF7,Q9UBB5,FALSE
PXD060185,MCF7,Q9UBB6,FALSE
PXD060185,MCF7,Q9UBB9,TRUE
PXD060185,MCF7,Q9UBD5,FALSE
PXD060185,MCF7,Q9UBE0,FALSE
PXD060185,MCF7,Q9UBM7,FALSE
PXD060185,MCF7,Q9UBN7,FALSE
PXD060185,MCF7,Q9UBP6,FALSE
PXD060185,MCF7,Q9UBT2,FALSE
PXD060185,MCF7,Q9UBU8,TRUE
PXD060185,MCF7,Q9UBU9,FALSE
PXD060185,MCF7,Q9UBW7,FALSE
PXD060185,MCF7,Q9UBW8,FALSE
PXD060185,MCF7,Q9UDY2,FALSE
PXD060185,MCF7,Q9UEE9,FALSE
PXD060185,MCF7,Q9UER7,FALSE
PXD060185,MCF7,Q9UGI8,FALSE
PXD060185,MCF7,Q9UGK3,FALSE
PXD060185,MCF7,Q9UGP8,FALSE
PXD060185,MCF7,Q9UGU0,FALSE
PXD060185,MCF7,Q9UGY1,FALSE
PXD060185,MCF7,Q9UHA3,FALSE
PXD060185,MCF7,Q9UHB6,FALSE
PXD060185,MCF7,Q9UHB7,FALSE
PXD060185,MCF7,Q9UHD8,FALSE
PXD060185,MCF7,Q9UHF7,FALSE
PXD060185,MCF7,Q9UHR5,FALSE
PXD060185,MCF7,Q9UHV9,FALSE
PXD060185,MCF7,Q9UHX1,FALSE
PXD060185,MCF7,Q9UIA9,FALSE
PXD060185,MCF7,Q9UIS9,FALSE
PXD060185,MCF7,Q9UJA5,FALSE
PXD060185,MCF7,Q9UJU6,FALSE
PXD060185,MCF7,Q9UJV9,FALSE
PXD060185,MCF7,Q9UJY5,FALSE
PXD060185,MCF7,Q9UK76,FALSE
PXD060185,MCF7,Q9UKD2,FALSE
PXD060185,MCF7,Q9UKJ3,FALSE
PXD060185,MCF7,Q9UKL0,FALSE
PXD060185,MCF7,Q9UKM9,FALSE
PXD060185,MCF7,Q9UKV3,FALSE
PXD060185,MCF7,Q9UKX7,FALSE
PXD060185,MCF7,Q9UKY7,FALSE
PXD060185,MCF7,Q9ULI0,FALSE
PXD060185,MCF7,Q9ULJ3,FALSE
PXD060185,MCF7,Q9ULJ6,FALSE
PXD060185,MCF7,Q9ULL5,FALSE
PXD060185,MCF7,Q9ULU4,TRUE
PXD060185,MCF7,Q9ULV4,FALSE
PXD060185,MCF7,Q9ULW0,FALSE
PXD060185,MCF7,Q9ULX6,FALSE
PXD060185,MCF7,Q9UM54,TRUE
PXD060185,MCF7,Q9UMN6,FALSE
PXD060185,MCF7,Q9UMY1,FALSE
PXD060185,MCF7,Q9UNF1,FALSE
PXD060185,MCF7,Q9UNH7,FALSE
PXD060185,MCF7,Q9UNS1,TRUE
PXD060185,MCF7,Q9UNX3,FALSE
PXD060185,MCF7,Q9UNZ2,FALSE
PXD060185,MCF7,Q9UNZ5,FALSE
PXD060185,MCF7,Q9UPN9,FALSE
PXD060185,MCF7,Q9UPT8,FALSE
PXD060185,MCF7,Q9UPW0,FALSE
PXD060185,MCF7,Q9UQ35,FALSE
PXD060185,MCF7,Q9UQE7,FALSE
PXD060185,MCF7,Q9UQR1,FALSE
PXD060185,MCF7,Q9Y232,FALSE
PXD060185,MCF7,Q9Y262,FALSE
PXD060185,MCF7,Q9Y266,FALSE
PXD060185,MCF7,Q9Y277,FALSE
PXD060185,MCF7,Q9Y2A7,FALSE
PXD060185,MCF7,Q9Y2F5,FALSE
PXD060185,MCF7,Q9Y2H0,FALSE
PXD060185,MCF7,Q9Y2I1,FALSE
PXD060185,MCF7,Q9Y2L1,FALSE
PXD060185,MCF7,Q9Y2W1,FALSE
PXD060185,MCF7,Q9Y2W2,FALSE
PXD060185,MCF7,Q9Y2X3,FALSE
PXD060185,MCF7,Q9Y314,FALSE
PXD060185,MCF7,Q9Y3A4,FALSE
PXD060185,MCF7,Q9Y3A5,FALSE
PXD060185,MCF7,Q9Y3B4,FALSE
PXD060185,MCF7,Q9Y3B8,FALSE
PXD060185,MCF7,Q9Y3B9,FALSE
PXD060185,MCF7,Q9Y3C1,FALSE
PXD060185,MCF7,Q9Y3E7,FALSE
PXD060185,MCF7,Q9Y3U8,FALSE
PXD060185,MCF7,Q9Y3X0,FALSE
PXD060185,MCF7,Q9Y3Y2,FALSE
PXD060185,MCF7,Q9Y421,FALSE
PXD060185,MCF7,Q9Y450,FALSE
PXD060185,MCF7,Q9Y4B6,FALSE
PXD060185,MCF7,Q9Y4K1,FALSE
PXD060185,MCF7,Q9Y4L1,FALSE
PXD060185,MCF7,Q9Y508,FALSE
PXD060185,MCF7,Q9Y570,FALSE
PXD060185,MCF7,Q9Y5B6,FALSE
PXD060185,MCF7,Q9Y5B9,FALSE
PXD060185,MCF7,Q9Y5K6,FALSE
PXD060185,MCF7,Q9Y5U2,FALSE
PXD060185,MCF7,Q9Y5V0,FALSE
PXD060185,MCF7,Q9Y5X1,FALSE
PXD060185,MCF7,Q9Y618,FALSE
PXD060185,MCF7,Q9Y657,FALSE
PXD060185,MCF7,Q9Y6A4,FALSE
PXD060185,MCF7,Q9Y6D9,FALSE
PXD060185,MCF7,Q9Y6E2,FALSE
PXD060185,MCF7,Q9Y6I4,TRUE
PXD060185,MCF7,Q9Y6Q9,FALSE
PXD060185,MCF7,Q9Y6X9,TRUE
PXD028488,HCT116,O00148,FALSE
PXD028488,HCT116,O00151,FALSE
PXD028488,HCT116,O00193,FALSE
PXD028488,HCT116,O00541,FALSE
PXD028488,HCT116,O14818,TRUE
PXD028488,HCT116,O15042,FALSE
PXD028488,HCT116,O15355,FALSE
PXD028488,HCT116,O15371,FALSE
PXD028488,HCT116,O43143,FALSE
PXD028488,HCT116,O43252,FALSE
PXD028488,HCT116,O43390,FALSE
PXD028488,HCT116,O43665,FALSE
PXD028488,HCT116,O43670,FALSE
PXD028488,HCT116,O43809,FALSE
PXD028488,HCT116,O60231,FALSE
PXD028488,HCT116,O60264,TRUE
PXD028488,HCT116,O60869,FALSE
PXD028488,HCT116,O75319,FALSE
PXD028488,HCT116,O75367,TRUE
PXD028488,HCT116,O75533,FALSE
PXD028488,HCT116,O75554,FALSE
PXD028488,HCT116,O76021,FALSE
PXD028488,HCT116,O94776,FALSE
PXD028488,HCT116,O94906,FALSE
PXD028488,HCT116,O94992,FALSE
PXD028488,HCT116,O95218,FALSE
PXD028488,HCT116,O95400,FALSE
PXD028488,HCT116,O95785,FALSE
PXD028488,HCT116,O95816,FALSE
PXD028488,HCT116,P02533,FALSE
PXD028488,HCT116,P04075,FALSE
PXD028488,HCT116,P04406,FALSE
PXD028488,HCT116,P05114,FALSE
PXD028488,HCT116,P05455,FALSE
PXD028488,HCT116,P05787,FALSE
PXD028488,HCT116,P06454,FALSE
PXD028488,HCT116,P06748,TRUE
PXD028488,HCT116,P07900,FALSE
PXD028488,HCT116,P07910,FALSE
PXD028488,HCT116,P08238,FALSE
PXD028488,HCT116,P08727,FALSE
PXD028488,HCT116,P08779,FALSE
PXD028488,HCT116,P09429,TRUE
PXD028488,HCT116,P09651,FALSE
PXD028488,HCT116,P09661,FALSE
PXD028488,HCT116,P09874,TRUE
PXD028488,HCT116,P09972,FALSE
PXD028488,HCT116,P0C0S5,FALSE
PXD028488,HCT116,P11940,FALSE
PXD028488,HCT116,P12270,FALSE
PXD028488,HCT116,P13010,TRUE
PXD028488,HCT116,P13639,FALSE
PXD028488,HCT116,P13645,FALSE
PXD028488,HCT116,P13667,FALSE
PXD028488,HCT116,P14174,FALSE
PXD028488,HCT116,P14618,FALSE
PXD028488,HCT116,P14866,FALSE
PXD028488,HCT116,P16403,FALSE
PXD028488,HCT116,P17096,FALSE
PXD028488,HCT116,P17844,FALSE
PXD028488,HCT116,P19012,FALSE
PXD028488,HCT116,P19338,FALSE
PXD028488,HCT116,P21291,FALSE
PXD028488,HCT116,P22626,FALSE
PXD028488,HCT116,P23246,TRUE
PXD028488,HCT116,P23527,FALSE
PXD028488,HCT116,P26358,FALSE
PXD028488,HCT116,P26373,FALSE
PXD028488,HCT116,P26583,TRUE
PXD028488,HCT116,P27694,TRUE
PXD028488,HCT116,P27708,FALSE
PXD028488,HCT116,P31943,FALSE
PXD028488,HCT116,P33778,FALSE
PXD028488,HCT116,P35251,TRUE
PXD028488,HCT116,P35269,FALSE
PXD028488,HCT116,P36873,FALSE
PXD028488,HCT116,P37108,FALSE
PXD028488,HCT116,P38159,FALSE
PXD028488,HCT116,P38432,FALSE
PXD028488,HCT116,P39748,TRUE
PXD028488,HCT116,P42166,FALSE
PXD028488,HCT116,P42167,FALSE
PXD028488,HCT116,P45973,TRUE
PXD028488,HCT116,P45985,FALSE
PXD028488,HCT116,P46013,FALSE
PXD028488,HCT116,P46063,TRUE
PXD028488,HCT116,P46087,FALSE
PXD028488,HCT116,P46777,FALSE
PXD028488,HCT116,P48643,FALSE
PXD028488,HCT116,P49756,FALSE
PXD028488,HCT116,P50914,FALSE
PXD028488,HCT116,P51003,FALSE
PXD028488,HCT116,P51610,FALSE
PXD028488,HCT116,P51858,FALSE
PXD028488,HCT116,P51965,FALSE
PXD028488,HCT116,P51991,FALSE
PXD028488,HCT116,P52272,FALSE
PXD028488,HCT116,P52597,FALSE
PXD028488,HCT116,P53999,FALSE
PXD028488,HCT116,P54577,FALSE
PXD028488,HCT116,P55072,TRUE
PXD028488,HCT116,P55081,FALSE
PXD028488,HCT116,P55265,FALSE
PXD028488,HCT116,P58876,FALSE
PXD028488,HCT116,P61081,FALSE
PXD028488,HCT116,P61326,FALSE
PXD028488,HCT116,P61956,FALSE
PXD028488,HCT116,P61978,FALSE
PXD028488,HCT116,P62140,FALSE
PXD028488,HCT116,P62266,FALSE
PXD028488,HCT116,P62280,FALSE
PXD028488,HCT116,P62805,FALSE
PXD028488,HCT116,P62807,FALSE
PXD028488,HCT116,P62826,FALSE
PXD028488,HCT116,P68104,FALSE
PXD028488,HCT116,P68431,FALSE
PXD028488,HCT116,P78344,FALSE
PXD028488,HCT116,P78347,FALSE
PXD028488,HCT116,P78527,TRUE
PXD028488,HCT116,P83731,FALSE
PXD028488,HCT116,P83916,TRUE
PXD028488,HCT116,P84243,FALSE
PXD028488,HCT116,P98175,FALSE
PXD028488,HCT116,Q00839,FALSE
PXD028488,HCT116,Q01469,FALSE
PXD028488,HCT116,Q01813,FALSE
PXD028488,HCT116,Q02952,FALSE
PXD028488,HCT116,Q04637,FALSE
PXD028488,HCT116,Q04695,FALSE
PXD028488,HCT116,Q07666,FALSE
PXD028488,HCT116,Q08945,FALSE
PXD028488,HCT116,Q09666,FALSE
PXD028488,HCT116,Q12797,FALSE
PXD028488,HCT116,Q12906,FALSE
PXD028488,HCT116,Q13112,FALSE
PXD028488,HCT116,Q13123,FALSE
PXD028488,HCT116,Q13151,FALSE
PXD028488,HCT116,Q13177,FALSE
PXD028488,HCT116,Q13185,TRUE
PXD028488,HCT116,Q13263,TRUE
PXD028488,HCT116,Q13330,TRUE
PXD028488,HCT116,Q13426,TRUE
PXD028488,HCT116,Q13428,FALSE
PXD028488,HCT116,Q13547,FALSE
PXD028488,HCT116,Q13573,TRUE
PXD028488,HCT116,Q13838,FALSE
PXD028488,HCT116,Q14498,FALSE
PXD028488,HCT116,Q14684,FALSE
PXD028488,HCT116,Q14839,TRUE
PXD028488,HCT116,Q14966,FALSE
PXD028488,HCT116,Q14978,FALSE
PXD028488,HCT116,Q15233,FALSE
PXD028488,HCT116,Q15365,FALSE
PXD028488,HCT116,Q15366,FALSE
PXD028488,HCT116,Q15417,FALSE
PXD028488,HCT116,Q15424,FALSE
PXD028488,HCT116,Q15459,FALSE
PXD028488,HCT116,Q15554,TRUE
PXD028488,HCT116,Q15637,FALSE
PXD028488,HCT116,Q15652,FALSE
PXD028488,HCT116,Q15847,FALSE
PXD028488,HCT116,Q16778,FALSE
PXD028488,HCT116,Q5QNW6,FALSE
PXD028488,HCT116,Q5TEC6,FALSE
PXD028488,HCT116,Q6IBS0,FALSE
PXD028488,HCT116,Q6UN15,FALSE
PXD028488,HCT116,Q71DI3,FALSE
PXD028488,HCT116,Q71UI9,FALSE
PXD028488,HCT116,Q7L014,FALSE
PXD028488,HCT116,Q7Z4V5,TRUE
PXD028488,HCT116,Q86U42,FALSE
PXD028488,HCT116,Q86V81,FALSE
PXD028488,HCT116,Q86VM9,FALSE
PXD028488,HCT116,Q86XP3,FALSE
PXD028488,HCT116,Q86YP4,FALSE
PXD028488,HCT116,Q8IWS0,FALSE
PXD028488,HCT116,Q8IWX8,FALSE
PXD028488,HCT116,Q8IYB3,FALSE
PXD028488,HCT116,Q8NAQ8,FALSE
PXD028488,HCT116,Q8NC51,FALSE
PXD028488,HCT116,Q8ND82,FALSE
PXD028488,HCT116,Q8NI27,FALSE
PXD028488,HCT116,Q8TAQ2,FALSE
PXD028488,HCT116,Q8WTT2,FALSE
PXD028488,HCT116,Q8WUA2,FALSE
PXD028488,HCT116,Q8WW12,FALSE
PXD028488,HCT116,Q8WXI9,FALSE
PXD028488,HCT116,Q92841,FALSE
PXD028488,HCT116,Q92922,FALSE
PXD028488,HCT116,Q92945,FALSE
PXD028488,HCT116,Q93079,FALSE
PXD028488,HCT116,Q96A72,FALSE
PXD028488,HCT116,Q96AE4,FALSE
PXD028488,HCT116,Q96B23,FALSE
PXD028488,HCT116,Q96CP2,FALSE
PXD028488,HCT116,Q96I25,FALSE
PXD028488,HCT116,Q96T37,FALSE
PXD028488,HCT116,Q99459,TRUE
PXD028488,HCT116,Q99661,FALSE
PXD028488,HCT116,Q99877,FALSE
PXD028488,HCT116,Q99880,FALSE
PXD028488,HCT116,Q9BT78,FALSE
PXD028488,HCT116,Q9BXW9,TRUE
PXD028488,HCT116,Q9BZE9,FALSE
PXD028488,HCT116,Q9GZU8,FALSE
PXD028488,HCT116,Q9H0C8,FALSE
PXD028488,HCT116,Q9H0H5,FALSE
PXD028488,HCT116,Q9H1E3,TRUE
PXD028488,HCT116,Q9H6F5,FALSE
PXD028488,HCT116,Q9HAV4,FALSE
PXD028488,HCT116,Q9HCE5,TRUE
PXD028488,HCT116,Q9NP50,FALSE
PXD028488,HCT116,Q9NR30,FALSE
PXD028488,HCT116,Q9NTX5,FALSE
PXD028488,HCT116,Q9NVP1,FALSE
PXD028488,HCT116,Q9NW82,FALSE
PXD028488,HCT116,Q9NXG2,FALSE
PXD028488,HCT116,Q9NYF8,TRUE
PXD028488,HCT116,Q9NZ63,FALSE
PXD028488,HCT116,Q9NZZ3,FALSE
PXD028488,HCT116,Q9P258,FALSE
PXD028488,HCT116,Q9P2N5,FALSE
PXD028488,HCT116,Q9UBB5,FALSE
PXD028488,HCT116,Q9UBB6,FALSE
PXD028488,HCT116,Q9UEE9,FALSE
PXD028488,HCT116,Q9UHV9,FALSE
PXD028488,HCT116,Q9UHX1,FALSE
PXD028488,HCT116,Q9UJX3,FALSE
PXD028488,HCT116,Q9UK76,FALSE
PXD028488,HCT116,Q9UKV3,FALSE
PXD028488,HCT116,Q9UKX7,FALSE
PXD028488,HCT116,Q9UNZ5,FALSE
PXD028488,HCT116,Q9UPN9,FALSE
PXD028488,HCT116,Q9UQE7,FALSE
PXD028488,HCT116,Q9Y232,FALSE
PXD028488,HCT116,Q9Y2S6,FALSE
PXD028488,HCT116,Q9Y2U8,FALSE
PXD028488,HCT116,Q9Y2W1,FALSE
PXD028488,HCT116,Q9Y2X3,FALSE
PXD028488,HCT116,Q9Y5U2,FALSE
PXD053474,HCT116,A0A2R8Y4L2,FALSE
PXD053474,HCT116,A4D1E9,FALSE
PXD053474,HCT116,A6NNZ2,FALSE
PXD053474,HCT116,A8MW92,FALSE
PXD053474,HCT116,O00148,FALSE
PXD053474,HCT116,O00193,FALSE
PXD053474,HCT116,O00255,TRUE
PXD053474,HCT116,O00273,FALSE
PXD053474,HCT116,O00541,FALSE
PXD053474,HCT116,O00566,FALSE
PXD053474,HCT116,O00567,FALSE
PXD053474,HCT116,O00571,FALSE
PXD053474,HCT116,O14497,FALSE
PXD053474,HCT116,O14737,FALSE
PXD053474,HCT116,O14818,TRUE
PXD053474,HCT116,O14979,FALSE
PXD053474,HCT116,O15014,FALSE
PXD053474,HCT116,O15042,FALSE
PXD053474,HCT116,O15156,FALSE
PXD053474,HCT116,O15213,FALSE
PXD053474,HCT116,O15294,FALSE
PXD053474,HCT116,O15355,FALSE
PXD053474,HCT116,O15381,FALSE
PXD053474,HCT116,O15504,FALSE
PXD053474,HCT116,O43143,FALSE
PXD053474,HCT116,O43151,FALSE
PXD053474,HCT116,O43169,FALSE
PXD053474,HCT116,O43175,FALSE
PXD053474,HCT116,O43252,FALSE
PXD053474,HCT116,O43290,FALSE
PXD053474,HCT116,O43395,FALSE
PXD053474,HCT116,O43660,FALSE
PXD053474,HCT116,O43719,TRUE
PXD053474,HCT116,O43809,FALSE
PXD053474,HCT116,O43818,FALSE
PXD053474,HCT116,O60231,FALSE
PXD053474,HCT116,O60264,TRUE
PXD053474,HCT116,O60341,TRUE
PXD053474,HCT116,O60437,FALSE
PXD053474,HCT116,O60506,FALSE
PXD053474,HCT116,O60664,FALSE
