PXD,SampleGroup,ReferencePXD,SourceProteinID,IdentifierType,MappedBaseAccessions,IsDdr
PXD066054,BPH,PXD066054,Q8N1S5,UniProtKB,Q8N1S5,FALSE
PXD066054,BPH,PXD066054,Q8N201,UniProtKB,Q8N201,FALSE
PXD066054,BPH,PXD066054,Q8N271,UniProtKB,Q8N271,FALSE
PXD066054,BPH,PXD066054,Q8N283,UniProtKB,Q8N283,FALSE
PXD066054,BPH,PXD066054,Q8N2A8,UniProtKB,Q8N2A8,FALSE
PXD066054,BPH,PXD066054,Q8N2F6,UniProtKB,Q8N2F6,FALSE
PXD066054,BPH,PXD066054,Q8N2G6,UniProtKB,Q8N2G6,FALSE
PXD066054,BPH,PXD066054,Q8N2G8,UniProtKB,Q8N2G8,FALSE
PXD066054,BPH,PXD066054,Q8N2H3,UniProtKB,Q8N2H3,FALSE
PXD066054,BPH,PXD066054,Q8N2K0,UniProtKB,Q8N2K0,FALSE
PXD066054,BPH,PXD066054,Q8N2M8,UniProtKB,Q8N2M8,FALSE
PXD066054,BPH,PXD066054,Q8N2S1,UniProtKB,Q8N2S1,FALSE
PXD066054,BPH,PXD066054,Q8N2U0,UniProtKB,Q8N2U0,FALSE
PXD066054,BPH,PXD066054,Q8N2W9,UniProtKB,Q8N2W9,TRUE
PXD066054,BPH,PXD066054,Q8N302,UniProtKB,Q8N302,FALSE
PXD066054,BPH,PXD066054,Q8N335,UniProtKB,Q8N335,FALSE
PXD066054,BPH,PXD066054,Q8N357,UniProtKB,Q8N357,FALSE
PXD066054,BPH,PXD066054,Q8N370,UniProtKB,Q8N370,FALSE
PXD066054,BPH,PXD066054,Q8N386,UniProtKB,Q8N386,FALSE
PXD066054,BPH,PXD066054,Q8N392,UniProtKB,Q8N392,FALSE
PXD066054,BPH,PXD066054,Q8N3C0,UniProtKB,Q8N3C0,TRUE
PXD066054,BPH,PXD066054,Q8N3D4,UniProtKB,Q8N3D4,FALSE
PXD066054,BPH,PXD066054,Q8N3E9,UniProtKB,Q8N3E9,FALSE
PXD066054,BPH,PXD066054,Q8N3F0,UniProtKB,Q8N3F0,FALSE
PXD066054,BPH,PXD066054,Q8N3F8,UniProtKB,Q8N3F8,FALSE
PXD066054,BPH,PXD066054,Q8N3J5,UniProtKB,Q8N3J5,FALSE
PXD066054,BPH,PXD066054,Q8N3J6,UniProtKB,Q8N3J6,FALSE
PXD066054,BPH,PXD066054,Q8N3K9,UniProtKB,Q8N3K9,FALSE
PXD066054,BPH,PXD066054,Q8N3P4,UniProtKB,Q8N3P4,FALSE
PXD066054,BPH,PXD066054,Q8N3R9,UniProtKB,Q8N3R9,FALSE
PXD066054,BPH,PXD066054,Q8N3U4,UniProtKB,Q8N3U4,FALSE
PXD066054,BPH,PXD066054,Q8N3V7,UniProtKB,Q8N3V7,FALSE
PXD066054,BPH,PXD066054,Q8N3X1,UniProtKB,Q8N3X1,FALSE
PXD066054,BPH,PXD066054,Q8N436,UniProtKB,Q8N436,FALSE
PXD066054,BPH,PXD066054,Q8N442,UniProtKB,Q8N442,FALSE
PXD066054,BPH,PXD066054,Q8N465,UniProtKB,Q8N465,FALSE
PXD066054,BPH,PXD066054,Q8N474,UniProtKB,Q8N474,FALSE
PXD066054,BPH,PXD066054,Q8N488,UniProtKB,Q8N488,FALSE
PXD066054,BPH,PXD066054,Q8N490,UniProtKB,Q8N490,FALSE
PXD066054,BPH,PXD066054,Q8N4A0,UniProtKB,Q8N4A0,FALSE
PXD066054,BPH,PXD066054,Q8N4C8,UniProtKB,Q8N4C8,FALSE
PXD066054,BPH,PXD066054,Q8N4G2,UniProtKB,Q8N4G2,FALSE
PXD066054,BPH,PXD066054,Q8N4N3,UniProtKB,Q8N4N3,FALSE
PXD066054,BPH,PXD066054,Q8N4P3,UniProtKB,Q8N4P3,FALSE
PXD066054,BPH,PXD066054,Q8N4Q0,UniProtKB,Q8N4Q0,FALSE
PXD066054,BPH,PXD066054,Q8N4Q1,UniProtKB,Q8N4Q1,FALSE
PXD066054,BPH,PXD066054,Q8N4T8,UniProtKB,Q8N4T8,FALSE
PXD066054,BPH,PXD066054,Q8N4U5,UniProtKB,Q8N4U5,FALSE
PXD066054,BPH,PXD066054,Q8N4V1,UniProtKB,Q8N4V1,FALSE
PXD066054,BPH,PXD066054,Q8N4X5,UniProtKB,Q8N4X5,FALSE
PXD066054,BPH,PXD066054,Q8N543,UniProtKB,Q8N543,FALSE
PXD066054,BPH,PXD066054,Q8N556,UniProtKB,Q8N556,FALSE
PXD066054,BPH,PXD066054,Q8N573,UniProtKB,Q8N573,FALSE
PXD066054,BPH,PXD066054,Q8N584,UniProtKB,Q8N584,FALSE
PXD066054,BPH,PXD066054,Q8N5A5,UniProtKB,Q8N5A5,FALSE
PXD066054,BPH,PXD066054,Q8N5B7,UniProtKB,Q8N5B7,FALSE
PXD066054,BPH,PXD066054,Q8N5C1,UniProtKB,Q8N5C1,FALSE
PXD066054,BPH,PXD066054,Q8N5C6,UniProtKB,Q8N5C6,FALSE
PXD066054,BPH,PXD066054,Q8N5C8,UniProtKB,Q8N5C8,FALSE
PXD066054,BPH,PXD066054,Q8N5D0,UniProtKB,Q8N5D0,FALSE
PXD066054,BPH,PXD066054,Q8N5F7,UniProtKB,Q8N5F7,FALSE
PXD066054,BPH,PXD066054,Q8N5G2,UniProtKB,Q8N5G2,FALSE
PXD066054,BPH,PXD066054,Q8N5H3,UniProtKB,Q8N5H3,FALSE
PXD066054,BPH,PXD066054,Q8N5I2,UniProtKB,Q8N5I2,FALSE
PXD066054,BPH,PXD066054,Q8N5I4,UniProtKB,Q8N5I4,FALSE
PXD066054,BPH,PXD066054,Q8N5J2,UniProtKB,Q8N5J2,FALSE
PXD066054,BPH,PXD066054,Q8N5K1,UniProtKB,Q8N5K1,FALSE
PXD066054,BPH,PXD066054,Q8N5L8,UniProtKB,Q8N5L8,FALSE
PXD066054,BPH,PXD066054,Q8N5M1,UniProtKB,Q8N5M1,FALSE
PXD066054,BPH,PXD066054,Q8N5M9,UniProtKB,Q8N5M9,FALSE
PXD066054,BPH,PXD066054,Q8N5N7,UniProtKB,Q8N5N7,FALSE
PXD066054,BPH,PXD066054,Q8N5S9,UniProtKB,Q8N5S9,FALSE
PXD066054,BPH,PXD066054,Q8N5U6,UniProtKB,Q8N5U6,FALSE
PXD066054,BPH,PXD066054,Q8N5W9,UniProtKB,Q8N5W9,FALSE
PXD066054,BPH,PXD066054,Q8N5X7,UniProtKB,Q8N5X7,FALSE
PXD066054,BPH,PXD066054,Q8N5Y2,UniProtKB,Q8N5Y2,FALSE
PXD066054,BPH,PXD066054,Q8N5Z0,UniProtKB,Q8N5Z0,FALSE
PXD066054,BPH,PXD066054,Q8N612,UniProtKB,Q8N612,FALSE
PXD066054,BPH,PXD066054,Q8N668,UniProtKB,Q8N668,TRUE
PXD066054,BPH,PXD066054,Q8N680,UniProtKB,Q8N680,FALSE
PXD066054,BPH,PXD066054,Q8N684,UniProtKB,Q8N684,FALSE
PXD066054,BPH,PXD066054,Q8N699,UniProtKB,Q8N699,FALSE
PXD066054,BPH,PXD066054,Q8N6C5,UniProtKB,Q8N6C5,FALSE
PXD066054,BPH,PXD066054,Q8N6G6,UniProtKB,Q8N6G6,FALSE
PXD066054,BPH,PXD066054,Q8N6H7,UniProtKB,Q8N6H7,FALSE
PXD066054,BPH,PXD066054,Q8N6M0,UniProtKB,Q8N6M0,FALSE
PXD066054,BPH,PXD066054,Q8N6N3,UniProtKB,Q8N6N3,FALSE
PXD066054,BPH,PXD066054,Q8N6Q3,UniProtKB,Q8N6Q3,FALSE
PXD066054,BPH,PXD066054,Q8N6R0,UniProtKB,Q8N6R0,FALSE
PXD066054,BPH,PXD066054,Q8N6S5,UniProtKB,Q8N6S5,FALSE
PXD066054,BPH,PXD066054,Q8N6T3,UniProtKB,Q8N6T3,FALSE
PXD066054,BPH,PXD066054,Q8N755,UniProtKB,Q8N755,FALSE
PXD066054,BPH,PXD066054,Q8N766,UniProtKB,Q8N766,FALSE
PXD066054,BPH,PXD066054,Q8N7H5,UniProtKB,Q8N7H5,FALSE
PXD066054,BPH,PXD066054,Q8N806,UniProtKB,Q8N806,FALSE
PXD066054,BPH,PXD066054,Q8N8A2,UniProtKB,Q8N8A2,FALSE
PXD066054,BPH,PXD066054,Q8N8A6,UniProtKB,Q8N8A6,FALSE
PXD066054,BPH,PXD066054,Q8N8D1,UniProtKB,Q8N8D1,FALSE
PXD066054,BPH,PXD066054,Q8N8E3,UniProtKB,Q8N8E3,FALSE
PXD066054,BPH,PXD066054,Q8N8I6,UniProtKB,Q8N8I6,FALSE
PXD066054,BPH,PXD066054,Q8N8J6,UniProtKB,Q8N8J6,FALSE
PXD066054,BPH,PXD066054,Q8N8J7,UniProtKB,Q8N8J7,FALSE
PXD066054,BPH,PXD066054,Q8N8N7,UniProtKB,Q8N8N7,FALSE
PXD066054,BPH,PXD066054,Q8N8R3,UniProtKB,Q8N8R3,FALSE
PXD066054,BPH,PXD066054,Q8N8R5,UniProtKB,Q8N8R5,FALSE
PXD066054,BPH,PXD066054,Q8N8R7,UniProtKB,Q8N8R7,FALSE
PXD066054,BPH,PXD066054,Q8N8S7,UniProtKB,Q8N8S7,FALSE
PXD066054,BPH,PXD066054,Q8N8U2,UniProtKB,Q8N8U2,FALSE
PXD066054,BPH,PXD066054,Q8N8U9,UniProtKB,Q8N8U9,FALSE
PXD066054,BPH,PXD066054,Q8N961,UniProtKB,Q8N961,FALSE
PXD066054,BPH,PXD066054,Q8N983,UniProtKB,Q8N983,FALSE
PXD066054,BPH,PXD066054,Q8N999,UniProtKB,Q8N999,FALSE
PXD066054,BPH,PXD066054,Q8N9H9,UniProtKB,Q8N9H9,FALSE
PXD066054,BPH,PXD066054,Q8N9I9,UniProtKB,Q8N9I9,FALSE
PXD066054,BPH,PXD066054,Q8N9N2,UniProtKB,Q8N9N2,TRUE
PXD066054,BPH,PXD066054,Q8N9N7,UniProtKB,Q8N9N7,FALSE
PXD066054,BPH,PXD066054,Q8N9R8,UniProtKB,Q8N9R8,FALSE
PXD066054,BPH,PXD066054,Q8N9T8,UniProtKB,Q8N9T8,FALSE
PXD066054,BPH,PXD066054,Q8N9U0,UniProtKB,Q8N9U0,FALSE
PXD066054,BPH,PXD066054,Q8N9V3,UniProtKB,Q8N9V3,FALSE
PXD066054,BPH,PXD066054,Q8NA72,UniProtKB,Q8NA72,FALSE
PXD066054,BPH,PXD066054,Q8NAF0,UniProtKB,Q8NAF0,FALSE
PXD066054,BPH,PXD066054,Q8NAN2,UniProtKB,Q8NAN2,FALSE
PXD066054,BPH,PXD066054,Q8NAT1,UniProtKB,Q8NAT1,FALSE
PXD066054,BPH,PXD066054,Q8NAV1,UniProtKB,Q8NAV1,FALSE
PXD066054,BPH,PXD066054,Q8NAX2,UniProtKB,Q8NAX2,FALSE
PXD066054,BPH,PXD066054,Q8NB14,UniProtKB,Q8NB14,FALSE
PXD066054,BPH,PXD066054,Q8NB15,UniProtKB,Q8NB15,FALSE
PXD066054,BPH,PXD066054,Q8NB16,UniProtKB,Q8NB16,FALSE
PXD066054,BPH,PXD066054,Q8NB37,UniProtKB,Q8NB37,FALSE
PXD066054,BPH,PXD066054,Q8NB46,UniProtKB,Q8NB46,FALSE
PXD066054,BPH,PXD066054,Q8NB49,UniProtKB,Q8NB49,FALSE
PXD066054,BPH,PXD066054,Q8NB50,UniProtKB,Q8NB50,FALSE
PXD066054,BPH,PXD066054,Q8NB78,UniProtKB,Q8NB78,FALSE
PXD066054,BPH,PXD066054,Q8NB90,UniProtKB,Q8NB90,FALSE
PXD066054,BPH,PXD066054,Q8NBF2,UniProtKB,Q8NBF2,FALSE
PXD066054,BPH,PXD066054,Q8NBF6,UniProtKB,Q8NBF6,FALSE
PXD066054,BPH,PXD066054,Q8NBJ4,UniProtKB,Q8NBJ4,FALSE
PXD066054,BPH,PXD066054,Q8NBJ5,UniProtKB,Q8NBJ5,FALSE
PXD066054,BPH,PXD066054,Q8NBJ7,UniProtKB,Q8NBJ7,FALSE
PXD066054,BPH,PXD066054,Q8NBJ9,UniProtKB,Q8NBJ9,FALSE
PXD066054,BPH,PXD066054,Q8NBK3,UniProtKB,Q8NBK3,FALSE
PXD066054,BPH,PXD066054,Q8NBL1,UniProtKB,Q8NBL1,FALSE
PXD066054,BPH,PXD066054,Q8NBM8,UniProtKB,Q8NBM8,FALSE
PXD066054,BPH,PXD066054,Q8NBN3,UniProtKB,Q8NBN3,FALSE
PXD066054,BPH,PXD066054,Q8NBN7,UniProtKB,Q8NBN7,FALSE
PXD066054,BPH,PXD066054,Q8NBP7,UniProtKB,Q8NBP7,FALSE
PXD066054,BPH,PXD066054,Q8NBQ5,UniProtKB,Q8NBQ5,FALSE
PXD066054,BPH,PXD066054,Q8NBR6,UniProtKB,Q8NBR6,FALSE
PXD066054,BPH,PXD066054,Q8NBS9,UniProtKB,Q8NBS9,FALSE
PXD066054,BPH,PXD066054,Q8NBT0,UniProtKB,Q8NBT0,FALSE
PXD066054,BPH,PXD066054,Q8NBU5,UniProtKB,Q8NBU5,FALSE
PXD066054,BPH,PXD066054,Q8NBX0,UniProtKB,Q8NBX0,FALSE
PXD066054,BPH,PXD066054,Q8NBZ0,UniProtKB,Q8NBZ0,FALSE
PXD066054,BPH,PXD066054,Q8NC42,UniProtKB,Q8NC42,FALSE
PXD066054,BPH,PXD066054,Q8NC44,UniProtKB,Q8NC44,FALSE
PXD066054,BPH,PXD066054,Q8NC51,UniProtKB,Q8NC51,FALSE
PXD066054,BPH,PXD066054,Q8NC54,UniProtKB,Q8NC54,FALSE
PXD066054,BPH,PXD066054,Q8NC56,UniProtKB,Q8NC56,FALSE
PXD066054,BPH,PXD066054,Q8NC60,UniProtKB,Q8NC60,FALSE
PXD066054,BPH,PXD066054,Q8NC74,UniProtKB,Q8NC74,FALSE
PXD066054,BPH,PXD066054,Q8NC96,UniProtKB,Q8NC96,FALSE
PXD066054,BPH,PXD066054,Q8NCA5,UniProtKB,Q8NCA5,FALSE
PXD066054,BPH,PXD066054,Q8NCC3,UniProtKB,Q8NCC3,FALSE
PXD066054,BPH,PXD066054,Q8NCE0,UniProtKB,Q8NCE0,FALSE
PXD066054,BPH,PXD066054,Q8NCE2,UniProtKB,Q8NCE2,FALSE
PXD066054,BPH,PXD066054,Q8NCF5,UniProtKB,Q8NCF5,FALSE
PXD066054,BPH,PXD066054,Q8NCG7,UniProtKB,Q8NCG7,FALSE
PXD066054,BPH,PXD066054,Q8NCH0,UniProtKB,Q8NCH0,FALSE
PXD066054,BPH,PXD066054,Q8NCM8,UniProtKB,Q8NCM8,FALSE
PXD066054,BPH,PXD066054,Q8NCN4,UniProtKB,Q8NCN4,TRUE
PXD066054,BPH,PXD066054,Q8NCN5,UniProtKB,Q8NCN5,FALSE
PXD066054,BPH,PXD066054,Q8NCW5,UniProtKB,Q8NCW5,FALSE
PXD066054,BPH,PXD066054,Q8NCW6,UniProtKB,Q8NCW6,FALSE
PXD066054,BPH,PXD066054,Q8NCX0,UniProtKB,Q8NCX0,FALSE
PXD066054,BPH,PXD066054,Q8ND04,UniProtKB,Q8ND04,FALSE
PXD066054,BPH,PXD066054,Q8ND24,UniProtKB,Q8ND24,FALSE
PXD066054,BPH,PXD066054,Q8ND30,UniProtKB,Q8ND30,FALSE
PXD066054,BPH,PXD066054,Q8ND56,UniProtKB,Q8ND56,FALSE
PXD066054,BPH,PXD066054,Q8ND71,UniProtKB,Q8ND71,FALSE
PXD066054,BPH,PXD066054,Q8ND76,UniProtKB,Q8ND76,FALSE
PXD066054,BPH,PXD066054,Q8ND82,UniProtKB,Q8ND82,FALSE
PXD066054,BPH,PXD066054,Q8ND90,UniProtKB,Q8ND90,FALSE
PXD066054,BPH,PXD066054,Q8ND94,UniProtKB,Q8ND94,FALSE
PXD066054,BPH,PXD066054,Q8NDA2,UniProtKB,Q8NDA2,FALSE
PXD066054,BPH,PXD066054,Q8NDA8,UniProtKB,Q8NDA8,FALSE
PXD066054,BPH,PXD066054,Q8NDB2,UniProtKB,Q8NDB2,FALSE
PXD066054,BPH,PXD066054,Q8NDH3,UniProtKB,Q8NDH3,FALSE
PXD066054,BPH,PXD066054,Q8NDI1,UniProtKB,Q8NDI1,FALSE
PXD066054,BPH,PXD066054,Q8NDN9,UniProtKB,Q8NDN9,FALSE
PXD066054,BPH,PXD066054,Q8NDT2,UniProtKB,Q8NDT2,FALSE
PXD066054,BPH,PXD066054,Q8NDX1,UniProtKB,Q8NDX1,FALSE
PXD066054,BPH,PXD066054,Q8NDX5,UniProtKB,Q8NDX5,FALSE
PXD066054,BPH,PXD066054,Q8NDX6,UniProtKB,Q8NDX6,FALSE
PXD066054,BPH,PXD066054,Q8NDZ4,UniProtKB,Q8NDZ4,FALSE
PXD066054,BPH,PXD066054,Q8NE01,UniProtKB,Q8NE01,FALSE
PXD066054,BPH,PXD066054,Q8NE35,UniProtKB,Q8NE35,FALSE
PXD066054,BPH,PXD066054,Q8NE62,UniProtKB,Q8NE62,FALSE
PXD066054,BPH,PXD066054,Q8NE71,UniProtKB,Q8NE71,FALSE
PXD066054,BPH,PXD066054,Q8NE79,UniProtKB,Q8NE79,FALSE
PXD066054,BPH,PXD066054,Q8NE86,UniProtKB,Q8NE86,FALSE
PXD066054,BPH,PXD066054,Q8NEB9,UniProtKB,Q8NEB9,FALSE
PXD066054,BPH,PXD066054,Q8NEC7,UniProtKB,Q8NEC7,FALSE
PXD066054,BPH,PXD066054,Q8NEF9,UniProtKB,Q8NEF9,FALSE
PXD066054,BPH,PXD066054,Q8NEG4,UniProtKB,Q8NEG4,FALSE
PXD066054,BPH,PXD066054,Q8NEJ9,UniProtKB,Q8NEJ9,FALSE
PXD066054,BPH,PXD066054,Q8NEM7,UniProtKB,Q8NEM7,FALSE
PXD066054,BPH,PXD066054,Q8NEN9,UniProtKB,Q8NEN9,FALSE
PXD066054,BPH,PXD066054,Q8NES3,UniProtKB,Q8NES3,FALSE
PXD066054,BPH,PXD066054,Q8NEU8,UniProtKB,Q8NEU8,FALSE
PXD066054,BPH,PXD066054,Q8NEV8,UniProtKB,Q8NEV8,FALSE
PXD066054,BPH,PXD066054,Q8NEW0,UniProtKB,Q8NEW0,FALSE
PXD066054,BPH,PXD066054,Q8NEY1,UniProtKB,Q8NEY1,FALSE
PXD066054,BPH,PXD066054,Q8NEY8,UniProtKB,Q8NEY8,FALSE
PXD066054,BPH,PXD066054,Q8NEZ2,UniProtKB,Q8NEZ2,FALSE
PXD066054,BPH,PXD066054,Q8NEZ3,UniProtKB,Q8NEZ3,FALSE
PXD066054,BPH,PXD066054,Q8NEZ4,UniProtKB,Q8NEZ4,FALSE
PXD066054,BPH,PXD066054,Q8NEZ5,UniProtKB,Q8NEZ5,FALSE
PXD066054,BPH,PXD066054,Q8NF37,UniProtKB,Q8NF37,FALSE
PXD066054,BPH,PXD066054,Q8NF50,UniProtKB,Q8NF50,FALSE
PXD066054,BPH,PXD066054,Q8NF64,UniProtKB,Q8NF64,FALSE
PXD066054,BPH,PXD066054,Q8NF91,UniProtKB,Q8NF91,FALSE
PXD066054,BPH,PXD066054,Q8NFA0,UniProtKB,Q8NFA0,FALSE
PXD066054,BPH,PXD066054,Q8NFC6,UniProtKB,Q8NFC6,TRUE
PXD066054,BPH,PXD066054,Q8NFD5,UniProtKB,Q8NFD5,FALSE
PXD066054,BPH,PXD066054,Q8NFF5,UniProtKB,Q8NFF5,FALSE
PXD066054,BPH,PXD066054,Q8NFH3,UniProtKB,Q8NFH3,FALSE
PXD066054,BPH,PXD066054,Q8NFH4,UniProtKB,Q8NFH4,FALSE
PXD066054,BPH,PXD066054,Q8NFH5,UniProtKB,Q8NFH5,FALSE
PXD066054,BPH,PXD066054,Q8NFH8,UniProtKB,Q8NFH8,FALSE
PXD066054,BPH,PXD066054,Q8NFI3,UniProtKB,Q8NFI3,FALSE
PXD066054,BPH,PXD066054,Q8NFJ9,UniProtKB,Q8NFJ9,FALSE
PXD066054,BPH,PXD066054,Q8NFP7,UniProtKB,Q8NFP7,FALSE
PXD066054,BPH,PXD066054,Q8NFP9,UniProtKB,Q8NFP9,FALSE
PXD066054,BPH,PXD066054,Q8NFQ8,UniProtKB,Q8NFQ8,FALSE
PXD066054,BPH,PXD066054,Q8NFT2,UniProtKB,Q8NFT2,FALSE
PXD066054,BPH,PXD066054,Q8NFU3,UniProtKB,Q8NFU3,FALSE
PXD066054,BPH,PXD066054,Q8NFV4,UniProtKB,Q8NFV4,FALSE
PXD066054,BPH,PXD066054,Q8NFW8,UniProtKB,Q8NFW8,FALSE
PXD066054,BPH,PXD066054,Q8NFW9,UniProtKB,Q8NFW9,FALSE
PXD066054,BPH,PXD066054,Q8NFX7,UniProtKB,Q8NFX7,FALSE
PXD066054,BPH,PXD066054,Q8NFZ3,UniProtKB,Q8NFZ3,FALSE
PXD066054,BPH,PXD066054,Q8NFZ8,UniProtKB,Q8NFZ8,FALSE
PXD066054,BPH,PXD066054,Q8NG11,UniProtKB,Q8NG11,FALSE
PXD066054,BPH,PXD066054,Q8NG27,UniProtKB,Q8NG27,FALSE
PXD066054,BPH,PXD066054,Q8NHG7,UniProtKB,Q8NHG7,FALSE
PXD066054,BPH,PXD066054,Q8NHG8,UniProtKB,Q8NHG8,FALSE
PXD066054,BPH,PXD066054,Q8NHH9,UniProtKB,Q8NHH9,FALSE
PXD066054,BPH,PXD066054,Q8NHJ6,UniProtKB,Q8NHJ6,FALSE
PXD066054,BPH,PXD066054,Q8NHM5,UniProtKB,Q8NHM5,FALSE
PXD066054,BPH,PXD066054,Q8NHP6,UniProtKB,Q8NHP6,FALSE
PXD066054,BPH,PXD066054,Q8NHP8,UniProtKB,Q8NHP8,FALSE
PXD066054,BPH,PXD066054,Q8NHQ8,UniProtKB,Q8NHQ8,FALSE
PXD066054,BPH,PXD066054,Q8NHQ9,UniProtKB,Q8NHQ9,FALSE
PXD066054,BPH,PXD066054,Q8NHV4,UniProtKB,Q8NHV4,FALSE
PXD066054,BPH,PXD066054,Q8NHZ8,UniProtKB,Q8NHZ8,FALSE
PXD066054,BPH,PXD066054,Q8NI22,UniProtKB,Q8NI22,FALSE
PXD066054,BPH,PXD066054,Q8NI27,UniProtKB,Q8NI27,FALSE
PXD066054,BPH,PXD066054,Q8NI35,UniProtKB,Q8NI35,FALSE
PXD066054,BPH,PXD066054,Q8NI36,UniProtKB,Q8NI36,FALSE
PXD066054,BPH,PXD066054,Q8NI37,UniProtKB,Q8NI37,FALSE
PXD066054,BPH,PXD066054,Q8NI60,UniProtKB,Q8NI60,FALSE
PXD066054,BPH,PXD066054,Q8TAA9,UniProtKB,Q8TAA9,FALSE
PXD066054,BPH,PXD066054,Q8TAD4,UniProtKB,Q8TAD4,FALSE
PXD066054,BPH,PXD066054,Q8TAD7,UniProtKB,Q8TAD7,FALSE
PXD066054,BPH,PXD066054,Q8TAD8,UniProtKB,Q8TAD8,FALSE
PXD066054,BPH,PXD066054,Q8TAE8,UniProtKB,Q8TAE8,FALSE
PXD066054,BPH,PXD066054,Q8TAF3,UniProtKB,Q8TAF3,TRUE
PXD066054,BPH,PXD066054,Q8TAG9,UniProtKB,Q8TAG9,FALSE
PXD066054,BPH,PXD066054,Q8TAM2,UniProtKB,Q8TAM2,FALSE
PXD066054,BPH,PXD066054,Q8TAQ2,UniProtKB,Q8TAQ2,FALSE
PXD066054,BPH,PXD066054,Q8TAT6,UniProtKB,Q8TAT6,FALSE
PXD066054,BPH,PXD066054,Q8TAU3,UniProtKB,Q8TAU3,FALSE
PXD066054,BPH,PXD066054,Q8TAV4,UniProtKB,Q8TAV4,FALSE
PXD066054,BPH,PXD066054,Q8TB03,UniProtKB,Q8TB03,FALSE
PXD066054,BPH,PXD066054,Q8TB22,UniProtKB,Q8TB22,FALSE
PXD066054,BPH,PXD066054,Q8TB24,UniProtKB,Q8TB24,FALSE
PXD066054,BPH,PXD066054,Q8TB36,UniProtKB,Q8TB36,FALSE
PXD066054,BPH,PXD066054,Q8TB37,UniProtKB,Q8TB37,FALSE
PXD066054,BPH,PXD066054,Q8TB40,UniProtKB,Q8TB40,FALSE
PXD066054,BPH,PXD066054,Q8TB45,UniProtKB,Q8TB45,FALSE
PXD066054,BPH,PXD066054,Q8TB52,UniProtKB,Q8TB52,FALSE
PXD066054,BPH,PXD066054,Q8TB61,UniProtKB,Q8TB61,FALSE
PXD066054,BPH,PXD066054,Q8TB72,UniProtKB,Q8TB72,FALSE
PXD066054,BPH,PXD066054,Q8TB96,UniProtKB,Q8TB96,FALSE
PXD066054,BPH,PXD066054,Q8TBA6,UniProtKB,Q8TBA6,FALSE
PXD066054,BPH,PXD066054,Q8TBB5,UniProtKB,Q8TBB5,FALSE
PXD066054,BPH,PXD066054,Q8TBC4,UniProtKB,Q8TBC4,FALSE
PXD066054,BPH,PXD066054,Q8TBC5,UniProtKB,Q8TBC5,FALSE
PXD066054,BPH,PXD066054,Q8TBE9,UniProtKB,Q8TBE9,FALSE
PXD066054,BPH,PXD066054,Q8TBF2,UniProtKB,Q8TBF2,FALSE
PXD066054,BPH,PXD066054,Q8TBF4,UniProtKB,Q8TBF4,FALSE
PXD066054,BPH,PXD066054,Q8TBF5,UniProtKB,Q8TBF5,FALSE
PXD066054,BPH,PXD066054,Q8TBK6,UniProtKB,Q8TBK6,FALSE
PXD066054,BPH,PXD066054,Q8TBM8,UniProtKB,Q8TBM8,FALSE
PXD066054,BPH,PXD066054,Q8TBN0,UniProtKB,Q8TBN0,FALSE
PXD066054,BPH,PXD066054,Q8TBP0,UniProtKB,Q8TBP0,FALSE
PXD066054,BPH,PXD066054,Q8TBP5,UniProtKB,Q8TBP5,FALSE
PXD066054,BPH,PXD066054,Q8TBP6,UniProtKB,Q8TBP6,FALSE
PXD066054,BPH,PXD066054,Q8TBX8,UniProtKB,Q8TBX8,FALSE
PXD066054,BPH,PXD066054,Q8TBZ3,UniProtKB,Q8TBZ3,FALSE
PXD066054,BPH,PXD066054,Q8TBZ6,UniProtKB,Q8TBZ6,FALSE
PXD066054,BPH,PXD066054,Q8TC07,UniProtKB,Q8TC07,FALSE
PXD066054,BPH,PXD066054,Q8TC12,UniProtKB,Q8TC12,FALSE
PXD066054,BPH,PXD066054,Q8TC76,UniProtKB,Q8TC76,FALSE
PXD066054,BPH,PXD066054,Q8TC92,UniProtKB,Q8TC92,FALSE
PXD066054,BPH,PXD066054,Q8TCA0,UniProtKB,Q8TCA0,FALSE
PXD066054,BPH,PXD066054,Q8TCB0,UniProtKB,Q8TCB0,FALSE
PXD066054,BPH,PXD066054,Q8TCC3,UniProtKB,Q8TCC3,FALSE
PXD066054,BPH,PXD066054,Q8TCD5,UniProtKB,Q8TCD5,FALSE
PXD066054,BPH,PXD066054,Q8TCE6,UniProtKB,Q8TCE6,FALSE
PXD066054,BPH,PXD066054,Q8TCF1,UniProtKB,Q8TCF1,FALSE
PXD066054,BPH,PXD066054,Q8TCG2,UniProtKB,Q8TCG2,FALSE
PXD066054,BPH,PXD066054,Q8TCJ2,UniProtKB,Q8TCJ2,FALSE
PXD066054,BPH,PXD066054,Q8TCS8,UniProtKB,Q8TCS8,FALSE
PXD066054,BPH,PXD066054,Q8TCT8,UniProtKB,Q8TCT8,FALSE
PXD066054,BPH,PXD066054,Q8TCT9,UniProtKB,Q8TCT9,FALSE
PXD066054,BPH,PXD066054,Q8TCU6,UniProtKB,Q8TCU6,FALSE
PXD066054,BPH,PXD066054,Q8TCX1,UniProtKB,Q8TCX1,FALSE
PXD066054,BPH,PXD066054,Q8TCZ2,UniProtKB,Q8TCZ2,FALSE
PXD066054,BPH,PXD066054,Q8TD16,UniProtKB,Q8TD16,FALSE
