PXD,SampleGroup,RegulatorBaseAccession,GeneSymbol,WholeProteomeRelativePercentile,DetectedSampleCount,QuantSampleCount,DetectedSampleFraction,MedianLog2SignalDetected,Measurement,SourceFile
PXD028488,HEK293T,Q13547,HDAC1,42.385978137957,361,401,0.900249376558603,2,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q56NI9,ESCO2,0,0,401,0,,"",""
PXD028488,HEK293T,Q5JTZ9,AARS2,81.2929061784897,399,401,0.99501246882793,3.32192809488736,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q5SQI0,ATAT1,0,106,401,0.264339152119701,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q8IXJ6,SIRT2,14.7432701894317,287,401,0.71571072319202,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q8N6T7,SIRT6,0,124,401,0.309226932668329,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q8WUI4,HDAC7,0,27,401,0.0673316708229426,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q8WYB5,KAT6B,0,0,401,0,,"",""
PXD028488,HEK293T,Q92769,HDAC2,35.1737451737452,329,401,0.820448877805486,1.58496250072116,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q92785,DPF2,15.3516057585825,263,401,0.655860349127182,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q92793,CREBBP,0,64,401,0.159600997506234,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q92794,KAT6A,0,0,401,0,,"",""
PXD028488,HEK293T,Q92830,KAT2A,0,0,401,0,,"",""
PXD028488,HEK293T,Q92831,KAT2B,0,0,401,0,,"",""
PXD028488,HEK293T,Q92993,KAT5,0,0,401,0,,"",""
PXD028488,HEK293T,Q969S8,HDAC10,0,0,401,0,,"",""
PXD028488,HEK293T,Q96DB2,HDAC11,0,0,401,0,,"",""
PXD028488,HEK293T,Q96EB6,SIRT1,14.3735498839907,235,401,0.586034912718205,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q99497,PARK7,90.780047758026,401,401,1,3.90689059560852,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9BWD1,ACAT2,92.0553716521216,401,401,1,4.08746284125034,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9BY41,HDAC8,0,0,401,0,,"",""
PXD028488,HEK293T,Q9H7Z6,KAT8,0,185,401,0.461346633416459,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9H8E8,CSRP2BP,0,0,401,0,,"",""
PXD028488,HEK293T,Q9H8M2,BRD9,0,19,401,0.0473815461346633,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9H9T3,ELP3,0,192,401,0.478802992518703,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9NRC8,SIRT7,0,0,401,0,,"",""
PXD028488,HEK293T,Q9NTG7,SIRT3,0,100,401,0.249376558603491,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9NXA8,SIRT5,0,108,401,0.269326683291771,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9UBN7,HDAC6,0,81,401,0.201995012468828,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9UKN8,GTF3C4,39.4197498003726,342,401,0.85286783042394,1.58496250072116,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9UKV0,HDAC9,0,0,401,0,,"",""
PXD028488,HEK293T,Q9ULM3,YEATS2,14.2600143919405,246,401,0.613466334164589,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9UPN9,TRIM33,50.3924866834875,371,401,0.925187032418953,2,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9UQL6,HDAC5,0,0,401,0,,"",""
PXD028488,HEK293T,Q9Y232,CDYL,0,154,401,0.384039900249377,1,ordinary proteome peptide-count abundance proxy; no PTM enrichment,data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt
PXD028488,HEK293T,Q9Y6E7,SIRT4,0,0,401,0,,"",""
PXD028488,TALL-104,O14929,HAT1,89.6692913385827,3,3,1,29.0163769597854,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,O15379,HDAC3,0,0,3,0,,"",""
PXD028488,TALL-104,O60885,BRD4,40.0771952396269,3,3,1,23.6649230184113,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,O75607,NPM3,79.954954954955,3,3,1,27.6320082944013,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,O95251,KAT7,5.61273721453844,2,3,0.666666666666667,20.2776493942822,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,P05783,KRT18,0,0,3,0,,"",""
PXD028488,TALL-104,P41227,NAA10,28.5984251968504,3,3,1,22.5638370175164,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,P42568,MLLT3,0,0,3,0,,"",""
PXD028488,TALL-104,P49588,AARS1,91.6220472440945,3,3,1,29.3827796832175,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,P51532,SMARCA4,27.259842519685,3,3,1,22.4450595675734,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,P56524,HDAC4,0,0,3,0,,"",""
PXD028488,TALL-104,Q09472,EP300,0,0,3,0,,"",""
PXD028488,TALL-104,Q13547,HDAC1,72.4903474903475,3,3,1,26.8740830863926,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q56NI9,ESCO2,0,0,3,0,,"",""
PXD028488,TALL-104,Q5JTZ9,AARS2,0,1,3,0.333333333333333,23.1855579867808,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q5SQI0,ATAT1,0,0,3,0,,"",""
PXD028488,TALL-104,Q8IXJ6,SIRT2,0,1,3,0.333333333333333,17.0532577339252,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q8N6T7,SIRT6,0,0,3,0,,"",""
PXD028488,TALL-104,Q8WUI4,HDAC7,0,0,3,0,,"",""
PXD028488,TALL-104,Q8WYB5,KAT6B,0,0,3,0,,"",""
PXD028488,TALL-104,Q92769,HDAC2,71.541184041184,3,3,1,26.7259844486715,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q92785,DPF2,48.2952717915729,3,3,1,24.4169954609004,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q92793,CREBBP,0,0,3,0,,"",""
PXD028488,TALL-104,Q92794,KAT6A,0,0,3,0,,"",""
PXD028488,TALL-104,Q92830,KAT2A,0,0,3,0,,"",""
PXD028488,TALL-104,Q92831,KAT2B,0,0,3,0,,"",""
PXD028488,TALL-104,Q92993,KAT5,0,0,3,0,,"",""
PXD028488,TALL-104,Q969S8,HDAC10,0,0,3,0,,"",""
PXD028488,TALL-104,Q96DB2,HDAC11,0,0,3,0,,"",""
PXD028488,TALL-104,Q96EB6,SIRT1,0,0,3,0,,"",""
PXD028488,TALL-104,Q99497,PARK7,97.024766806047,3,3,1,30.7691965032839,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q9BWD1,ACAT2,94.5641685429399,3,3,1,30.0863866796418,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q9BY41,HDAC8,0,0,3,0,,"",""
PXD028488,TALL-104,Q9H7Z6,KAT8,0,1,3,0.333333333333333,21.3321070453832,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q9H8E8,CSRP2BP,0,0,3,0,,"",""
PXD028488,TALL-104,Q9H8M2,BRD9,0,0,3,0,,"",""
PXD028488,TALL-104,Q9H9T3,ELP3,4.59842519685039,2,3,0.666666666666667,20.1597100613961,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q9NRC8,SIRT7,0,0,3,0,,"",""
PXD028488,TALL-104,Q9NTG7,SIRT3,0,0,3,0,,"",""
PXD028488,TALL-104,Q9NXA8,SIRT5,0,0,3,0,,"",""
PXD028488,TALL-104,Q9UBN7,HDAC6,0,0,3,0,,"",""
PXD028488,TALL-104,Q9UKN8,GTF3C4,14.7522522522523,2,3,0.666666666666667,21.9920020223268,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q9UKV0,HDAC9,0,0,3,0,,"",""
PXD028488,TALL-104,Q9ULM3,YEATS2,0,0,3,0,,"",""
PXD028488,TALL-104,Q9UPN9,TRIM33,23.4480540366677,2,3,0.666666666666667,22.1552791307551,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q9UQL6,HDAC5,0,0,3,0,,"",""
PXD028488,TALL-104,Q9Y232,CDYL,0,1,3,0.333333333333333,20.9024229597334,PEAKS non-enriched protein Area,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv
PXD028488,TALL-104,Q9Y6E7,SIRT4,0,0,3,0,,"",""
PXD028737,HMC3,O14929,HAT1,84.0772628165707,2,2,1,21.2012103666618,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,O15379,HDAC3,15.9802551310679,2,2,1,15.9681442962873,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,O60885,BRD4,56.6240187582832,2,2,1,18.9207390047554,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,O75607,NPM3,71.885102226724,2,2,1,20.0792943816882,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,O95251,KAT7,54.3856201842284,2,2,1,18.779688726759,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,P05783,KRT18,98.7474307663469,2,2,1,24.4737226747868,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,P41227,NAA10,73.4245705885642,2,2,1,20.1944784917957,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,P42568,MLLT3,0,0,2,0,,"",""
PXD028737,HMC3,P49588,AARS1,94.4104657013473,2,2,1,22.8058247269882,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,P51532,SMARCA4,72.4442332420194,2,2,1,20.1045041439419,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,P56524,HDAC4,0,0,2,0,,"",""
PXD028737,HMC3,Q09472,EP300,0.79696394686907,1,2,0.5,14.2533304561691,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q13547,HDAC1,84.4756132452422,2,2,1,21.259147499265,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q56NI9,ESCO2,0,0,2,0,,"",""
PXD028737,HMC3,Q5JTZ9,AARS2,47.273603241263,2,2,1,18.2728870379964,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q5SQI0,ATAT1,0.0606585788561525,1,2,0.5,12.0242393277457,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q8IXJ6,SIRT2,2.39168110918544,1,2,0.5,14.1799090900149,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q8N6T7,SIRT6,5.37051226819346,2,2,1,14.680739602846,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q8WUI4,HDAC7,3.79549393414211,1,2,0.5,14.6610543423578,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q8WYB5,KAT6B,0,0,2,0,,"",""
PXD028737,HMC3,Q92769,HDAC2,66.0857540310248,2,2,1,19.5998693588165,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q92785,DPF2,44.5653267736345,2,2,1,18.1107662271254,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q92793,CREBBP,44.9342605046715,2,2,1,18.1223210814059,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q92794,KAT6A,1.25649913344887,1,2,0.5,13.5758937318785,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q92830,KAT2A,0,0,2,0,,"",""
PXD028737,HMC3,Q92831,KAT2B,0,0,2,0,,"",""
PXD028737,HMC3,Q92993,KAT5,2.64298093587522,1,2,0.5,14.2614338503543,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q969S8,HDAC10,0,0,2,0,,"",""
PXD028737,HMC3,Q96DB2,HDAC11,0,0,2,0,,"",""
PXD028737,HMC3,Q96EB6,SIRT1,26.4645042900036,2,2,1,16.864738699004,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q99497,PARK7,94.0940183307627,2,2,1,22.7016907660439,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9BWD1,ACAT2,86.471837910543,2,2,1,21.5190916972447,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9BY41,HDAC8,0,0,2,0,,"",""
PXD028737,HMC3,Q9H7Z6,KAT8,0,0,2,0,,"",""
PXD028737,HMC3,Q9H8E8,CSRP2BP,0,0,2,0,,"",""
PXD028737,HMC3,Q9H8M2,BRD9,0,0,2,0,,"",""
PXD028737,HMC3,Q9H9T3,ELP3,43.8603126161294,2,2,1,18.0558647765126,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9NRC8,SIRT7,0,0,2,0,,"",""
PXD028737,HMC3,Q9NTG7,SIRT3,2.93327556325823,1,2,0.5,14.3583764803282,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9NXA8,SIRT5,28.6692849555543,2,2,1,17.03073014164,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9UBN7,HDAC6,20.816613445848,2,2,1,16.4105431794069,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9UKN8,GTF3C4,75.768040542096,2,2,1,20.4161933164268,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9UKV0,HDAC9,0,0,2,0,,"",""
PXD028737,HMC3,Q9ULM3,YEATS2,0,0,2,0,,"",""
PXD028737,HMC3,Q9UPN9,TRIM33,49.1718599442908,2,2,1,18.4286257582883,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9UQL6,HDAC5,0,0,2,0,,"",""
PXD028737,HMC3,Q9Y232,CDYL,37.0717642454757,2,2,1,17.6221305921875,same-study ordinary MaxQuant protein LFQ; HMC3 H0/H24,data/PXD028737/search_results/extracted_reference/txt/proteinGroups.txt
PXD028737,HMC3,Q9Y6E7,SIRT4,0,0,2,0,,"",""
PXD033146,pathological rotator cuff tendon,O14929,HAT1,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,O15379,HDAC3,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,O60885,BRD4,33.5532233883058,6,6,1,14.3035892053378,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD033146/search_results/extracted_pairing/search_result-HA119TQ/proteinGroups.txt
PXD033146,pathological rotator cuff tendon,O75607,NPM3,3.32833583208396,6,6,1,11.3918724814476,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD033146/search_results/extracted_pairing/search_result-HA119TQ/proteinGroups.txt
PXD033146,pathological rotator cuff tendon,O95251,KAT7,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,P05783,KRT18,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,P41227,NAA10,29.0404797601199,6,6,1,14.0233052719646,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD033146/search_results/extracted_pairing/search_result-HA119TQ/proteinGroups.txt
PXD033146,pathological rotator cuff tendon,P42568,MLLT3,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,P49588,AARS1,90.2098950524738,6,6,1,17.7677663331454,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD033146/search_results/extracted_pairing/search_result-HA119TQ/proteinGroups.txt
PXD033146,pathological rotator cuff tendon,P51532,SMARCA4,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,P56524,HDAC4,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q09472,EP300,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q13547,HDAC1,28.6356821589205,6,6,1,14.0017682418849,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD033146/search_results/extracted_pairing/search_result-HA119TQ/proteinGroups.txt
PXD033146,pathological rotator cuff tendon,Q56NI9,ESCO2,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q5JTZ9,AARS2,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q5SQI0,ATAT1,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q8IXJ6,SIRT2,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q8N6T7,SIRT6,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q8WUI4,HDAC7,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q8WYB5,KAT6B,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q92769,HDAC2,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q92785,DPF2,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q92793,CREBBP,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q92794,KAT6A,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q92830,KAT2A,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q92831,KAT2B,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q92993,KAT5,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q969S8,HDAC10,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q96DB2,HDAC11,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q96EB6,SIRT1,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q99497,PARK7,96.671664167916,6,6,1,18.745255477727,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD033146/search_results/extracted_pairing/search_result-HA119TQ/proteinGroups.txt
PXD033146,pathological rotator cuff tendon,Q9BWD1,ACAT2,53.4782608695652,6,6,1,15.4318749849219,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD033146/search_results/extracted_pairing/search_result-HA119TQ/proteinGroups.txt
PXD033146,pathological rotator cuff tendon,Q9BY41,HDAC8,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9H7Z6,KAT8,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9H8E8,CSRP2BP,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9H8M2,BRD9,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9H9T3,ELP3,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9NRC8,SIRT7,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9NTG7,SIRT3,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9NXA8,SIRT5,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9UBN7,HDAC6,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9UKN8,GTF3C4,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9UKV0,HDAC9,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9ULM3,YEATS2,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9UPN9,TRIM33,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9UQL6,HDAC5,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9Y232,CDYL,0,0,6,0,,"",""
PXD033146,pathological rotator cuff tendon,Q9Y6E7,SIRT4,0,0,6,0,,"",""
PXD036307,normal human lung,O14929,HAT1,63.9488990444537,1,1,1,29.5151403050029,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
PXD036307,normal human lung,O15379,HDAC3,50.6024096385542,1,1,1,28.3083017425168,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
PXD036307,normal human lung,O60885,BRD4,84.8047361861238,1,1,1,31.7398490314987,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
PXD036307,normal human lung,O75607,NPM3,65.0186954715413,1,1,1,29.6037817364269,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
PXD036307,normal human lung,O95251,KAT7,46.1985874532613,1,1,1,27.9408933504762,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
PXD036307,normal human lung,P05783,KRT18,97.4553385957624,1,1,1,34.6728775416809,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
PXD036307,normal human lung,P41227,NAA10,73.6186123805567,1,1,1,30.4337042129765,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
PXD036307,normal human lung,P42568,MLLT3,23.0785209804736,1,1,1,25.6782844438893,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
PXD036307,normal human lung,P49588,AARS1,96.9879518072289,1,1,1,34.4712726510659,ordinary MaxQuant protein intensity; no PTM enrichment,data/PXD010154/search_results/extracted_healthy_tissues/lung/P013163_lung_proteinGroups.txt
