PXD,SampleGroup,GroupID,SampleID,KlaExpressionMedian,ReferenceKey,GroupIDs,Category,ReferenceLabelEn,RowOrder,CategoryLabel
PXD036307,normal human lung,KLA31_02,GTEX-XGQ4-0826-SM-4AT4T,4.18969484065558,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-XMD2-1026-SM-4WWE8,4.16429900381944,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-XOT4-1426-SM-4B65T,4.17605754353146,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-XPVG-1026-SM-4B64Y,4.20529276353932,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-XQ3S-0926-SM-4BOPI,4.17534104242118,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-XQ8I-1126-SM-4BOO2,4.16551459213061,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-XV7Q-0426-SM-4BRVN,4.19252488653088,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-XXEK-0626-SM-4BRWE,4.18793782753452,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-XYKS-0526-SM-4BRW2,4.16603248323485,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y111-1026-SM-4TT22,4.14823954341252,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y3I4-0426-SM-4TT29,4.22374873698483,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y3IK-0626-SM-4WWE4,4.17874889066881,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y5LM-0726-SM-4VBRP,4.20969812295431,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y5V5-0826-SM-4VBQD,4.15122642889109,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y5V6-0226-SM-4V6G7,4.20898161848543,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y8E4-0526-SM-4V6GC,4.18495159618507,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y8LW-0326-SM-4VBQ9,4.17964844172436,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-Y9LG-0526-SM-4VBRY,4.26595979017448,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-YB5E-0726-SM-4VDSH,4.1291861613115,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-YEC3-0226-SM-DO11B,4.16498787006301,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-YEC4-0526-SM-4W21U,4.16977425103458,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-YECK-0926-SM-4W214,4.11410255181771,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-YF7O-0626-SM-4W21R,4.17274604235189,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-YFC4-1126-SM-5RQJN,4.22201478593029,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-YFCO-0426-SM-4W1Z7,4.16358978634971,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-YJ8O-1826-SM-5HL82,4.1501869911073,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZA64-0326-SM-5HL8T,4.2493422539194,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZAB4-0626-SM-5CVN3,4.20195043903061,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZAB5-0626-SM-5PNVB,4.16940945016585,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZC5H-0926-SM-5CVMZ,4.1916724562292,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZDTS-1026-SM-4WAXS,4.15245931284124,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZDTT-0926-SM-5J2MS,4.1840743459404,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZDXO-1326-SM-57WBS,4.17677024728651,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZDYS-0426-SM-5IJEQ,4.18424833898746,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZE7O-0826-SM-57WCP,4.06767149607705,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZEX8-0526-SM-DO115,4.17395165846997,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZF28-0726-SM-4WKFU,4.15520816277384,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZF29-1026-SM-4WKGC,4.20372230488796,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZF2S-0626-SM-4WKH2,4.15866104993461,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZF3C-0926-SM-DO92P,4.13969677960013,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZG7Y-1026-SM-4WWDG,4.23308564406994,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZLV1-0426-SM-4WWC2,4.23961489695262,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZLWG-0626-SM-4WWFR,4.22027721498697,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZPCL-0926-SM-DNZZ8,4.17447693397565,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZPIC-0626-SM-57WDY,4.20934426308811,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZPU1-0926-SM-57WDO,4.17119450439781,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZQG8-0326-SM-51MSE,4.14877227256683,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZT9W-0726-SM-9JGG2,4.23166679673625,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZT9X-0326-SM-51MTE,4.22253685732067,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZTPG-0926-SM-5O99H,4.26108906295032,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZTTD-1126-SM-51MRP,4.17430395290152,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZUA1-1026-SM-4YCEA,4.16744739871652,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZVT3-0926-SM-5GICK,4.18987608075258,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZVZQ-1526-SM-5N9G6,4.19202216256726,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZXG5-0826-SM-5GID6,4.23062196497875,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZY6K-0326-SM-5SIBB,4.21750371392342,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZYFG-0226-SM-5GIDT,4.18495159618507,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZYT6-0526-SM-5GIEA,4.12779645049062,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZYVF-1726-SM-5E443,4.15281066125728,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZYW4-1526-SM-5SIBA,4.21593435245127,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZYY3-0926-SM-5E454,4.26900153221118,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZZPT-1326-SM-5E43H,4.18706472205364,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-ZZPU-0526-SM-5E44U,4.21437439700145,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD046800,adjacent skin,KLA31_04,SK1.Input_FPKM,4.74243911863234,GSE181540_adjacent_NS_input,KLA31_04,normal_tissue,Adjacent skin tissue,4,"non-tumor
tissues"
PXD046800,adjacent skin,KLA31_04,SK2.Input_FPKM,4.73578705189246,GSE181540_adjacent_NS_input,KLA31_04,normal_tissue,Adjacent skin tissue,4,"non-tumor
tissues"
PXD046800,adjacent skin,KLA31_04,SK3.Input_FPKM,4.77693055980692,GSE181540_adjacent_NS_input,KLA31_04,normal_tissue,Adjacent skin tissue,4,"non-tumor
tissues"
PXD046800,hypertrophic scar,KLA31_03,SC1.Input_FPKM,4.58290600229354,GSE181540_HS_input,KLA31_03,normal_tissue,Hypertrophic scar tissue,3,"non-tumor
tissues"
PXD046800,hypertrophic scar,KLA31_03,SC2.Input_FPKM,4.57291454603702,GSE181540_HS_input,KLA31_03,normal_tissue,Hypertrophic scar tissue,3,"non-tumor
tissues"
PXD046800,hypertrophic scar,KLA31_03,SC3.Input_FPKM,4.54057433305404,GSE181540_HS_input,KLA31_03,normal_tissue,Hypertrophic scar tissue,3,"non-tumor
tissues"
PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,KLA31_18,GSM4802741,2.60720105957877,HepG2_DMSO24h,KLA31_18,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",19,"cancer
cell lines"
PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,KLA31_18,GSM4802742,2.6028459761494,HepG2_DMSO24h,KLA31_18,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",19,"cancer
cell lines"
PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,KLA31_18,GSM4802743,2.59936303386113,HepG2_DMSO24h,KLA31_18,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",19,"cancer
cell lines"
PXD050470,human hippocampus,KLA31_05,GTEX-11DXW-0011-R1a-SM-DNZZD,3.08868032161889,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11EI6-0011-R1a-SM-DO93L,3.07757877638597,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11GS4-0011-R1a-SM-DO129,3.07430441354696,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11GSO-0011-R1b-SM-57WD3,3.17044332887853,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11GSP-0011-R1a-SM-9QEJ3,3.11933908798785,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11ONC-0011-R1a-SM-57WD4,3.10612576157372,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11TUW-0011-R1a-SM-DO92S,3.21501063862269,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11UD1-0011-R1b-SM-5BC7D,3.2048758412256,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11WQC-0011-R1b-SM-DO932,3.13514301817526,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11ZTS-0011-R1a-SM-5BC71,3.2123588906411,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-11ZVC-0011-R1b-SM-5BC6M,3.18916604998492,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-1212Z-0011-R1b-SM-5BC72,3.1998060656517,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-12WSD-0011-R1b-SM-5LZVY,3.09645873262825,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-12WSE-0011-R1b-SM-5GU4V,3.05954458635649,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-12WSF-0011-R1a-SM-5DUVI,3.11608951255091,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-12WSH-0011-R1a-SM-5GU5V,3.12647953886637,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-12WSM-0011-R1a-SM-5LZW6,3.10838982453695,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-12ZZX-0011-R1a-SM-5EQ6B,3.09143189537223,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13112-0011-R1b-SM-5HL7K,3.10034926391857,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-1313W-0011-R1b-SM-5EQ4A,3.11191922485758,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-131XH-0011-R1a-SM-5DUWA,3.09792948600868,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-131YS-0011-R1a-SM-5DUXC,3.13432612878278,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-132Q8-0011-R1a-SM-5EGLK,3.15492334578053,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-1399T-0011-R1b-SM-5DUWN,3.08508995987532,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-139T8-0011-R1a-SM-5HL75,3.11109548622318,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-139TT-0011-R1a-SM-5LZVD,3.08868032161889,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13CF2-0011-R1a-SM-5LZY1,3.10692329098518,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13FHO-0011-R1b-SM-5KLZG,3.15329713784748,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13FHP-0011-R1b-SM-5K7XL,3.12421213349266,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13FLW-0011-R1b-SM-5LZX2,3.11157370325917,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13FTY-0011-R1a-SM-5LZXE,3.07677112460885,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13FXS-0011-R1a-SM-5K7U6,3.03601900741291,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13G51-0011-R1a-SM-5LZYR,3.13890127895606,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13JUV-0011-R1a-SM-5LZY4,3.12973551601803,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13JVG-0011-R1a-SM-5KM32,3.21057624363572,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13N1W-0011-R1b-SM-5MR4T,3.12760174837186,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13N2G-0011-R1b-SM-5MR3G,3.11607868292149,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13NYB-0011-R1b-SM-5KM4F,3.10529299676098,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13NYS-0011-R1b-SM-5MR55,3.15757573320521,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13NZ8-0011-R1b-SM-5KM3V,3.23095688951476,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13NZA-0011-R1b-SM-5LUAF,3.22928493654074,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13O3O-0011-R1b-SM-5KM2K,3.11374019012979,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13O3Q-0011-R1b-SM-5KM3L,3.05659881877655,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13OVJ-0011-R1b-SM-5L3I6,3.17533555624473,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13OVL-0011-R1a-SM-5L3H5,3.16653497254022,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13OW5-0011-R1b-SM-5L3GE,3.14517771536787,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13OW6-0011-R1a-SM-5L3HQ,3.11754372778825,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13OW7-0011-R1b-SM-5L3HF,3.06472434600802,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13OW8-0011-R1a-SM-5L3HI,3.13890127895606,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13PDP-0011-R1a-SM-5PNX5,3.08898989435343,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13QIC-0011-R1a-SM-5O9CJ,3.22276236670359,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13QJC-0011-R1b-SM-5S2UU,3.21437509678947,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13RTJ-0011-R1a-SM-5O9D9,3.20503417710629,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13RTL-0011-R1a-SM-5PNZ8,3.16832786115057,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13S7M-0011-R1b-SM-5PNZE,3.16418802914215,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13SLW-0011-R1a-SM-5S2W7,3.12536016919441,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-13X6I-0011-R1b-SM-5PNZC,3.10839459895377,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-144GL-0011-R1a-SM-5PNZ5,3.09097379974061,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-144GO-0011-R1a-SM-5PNWO,3.17864415296381,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-145LS-0011-R1b-SM-5PNUP,3.16685927749194,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
PXD050470,human hippocampus,KLA31_05,GTEX-145LU-0011-R1a-SM-5Q5CE,3.16319819322594,GTEx_v8_Hippocampus,KLA31_05,normal_tissue,Human hippocampus tissue,5,"non-tumor
tissues"
