PXD,SampleGroup,GroupID,ReferenceKey,RegulatorBaseAccession,Role,DisplayName,GeneSymbol,EnsemblGeneID,QsmoothLog2TPM,Category,ReferenceLabelEn,RowOrder,QsmoothZScore
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,P41227,Writer,NAA10,NAA10,ENSG00000102030,3.71597165592194,normal_tissue,Human hippocampus tissue,5,-0.462309309690742
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,2.18537274802115,normal_tissue,Human hippocampus tissue,5,-0.26362797645478
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,P49588,Writer,AARS1,AARS1,ENSG00000090861,4.52794101706256,normal_tissue,Human hippocampus tissue,5,-0.920316672385158
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,3.45870571212175,normal_tissue,Human hippocampus tissue,5,-0.739710668238147
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,2.00726384366611,normal_tissue,Human hippocampus tissue,5,-0.223955840741668
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q09472,Writer,EP300,EP300,ENSG00000100393,2.89357390977875,normal_tissue,Human hippocampus tissue,5,-1.36919065238503
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,3.72463331310959,normal_tissue,Human hippocampus tissue,5,-1.46659269431266
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,-0.877160908819668,normal_tissue,Human hippocampus tissue,5,-1.40180342569583
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,2.44116085704389,normal_tissue,Human hippocampus tissue,5,-1.04391394268363
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,4.19620412304805,normal_tissue,Human hippocampus tissue,5,0.8958315530951
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,5.84203373295058,normal_tissue,Human hippocampus tissue,5,1.32992519890944
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,2.88793286984889,normal_tissue,Human hippocampus tissue,5,-0.628077489185238
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,2.68914262341667,normal_tissue,Human hippocampus tissue,5,-0.757256579168909
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,1.15538807357361,normal_tissue,Human hippocampus tissue,5,-0.809736924735267
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,2.40823603795702,normal_tissue,Human hippocampus tissue,5,-1.28045368460062
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q92785,Reader,DPF2,DPF2,ENSG00000133884,2.94084765590589,normal_tissue,Human hippocampus tissue,5,-0.939003030397492
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,2.670018603254,normal_tissue,Human hippocampus tissue,5,-1.44811471906855
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,1.63490049616735,normal_tissue,Human hippocampus tissue,5,-1.30406435937504
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,5.70373404479598,normal_tissue,Human hippocampus tissue,5,0.395770370614186
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,4.80818882197243,normal_tissue,Human hippocampus tissue,5,0.484668773695321
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q92993,Writer,KAT5,KAT5,ENSG00000172977,2.90056523329759,normal_tissue,Human hippocampus tissue,5,-0.979864790866935
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,-0.24655550726244,normal_tissue,Human hippocampus tissue,5,-1.35171096737041
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,5.1184304460566,normal_tissue,Human hippocampus tissue,5,1.48504908550235
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,2.7560260460184,normal_tissue,Human hippocampus tissue,5,-1.31611252325841
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,6.84874506207922,normal_tissue,Human hippocampus tissue,5,-0.26520076402315
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,3.60316574648719,normal_tissue,Human hippocampus tissue,5,-1.43646961617223
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,0.589303961196141,normal_tissue,Human hippocampus tissue,5,-0.717969401217949
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,0.589303961196141,normal_tissue,Human hippocampus tissue,5,-0.717969401217949
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,3.41898309891913,normal_tissue,Human hippocampus tissue,5,-0.437582997181559
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,2.93591674302899,normal_tissue,Human hippocampus tissue,5,-0.629091881311944
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,2.59806740690711,normal_tissue,Human hippocampus tissue,5,-0.81738400406324
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,2.91111317779837,normal_tissue,Human hippocampus tissue,5,-0.997929823270484
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,1.66801879033159,normal_tissue,Human hippocampus tissue,5,-1.17524259313068
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,3.40183542879916,normal_tissue,Human hippocampus tissue,5,0.179907437174376
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,1.7214117201978,normal_tissue,Human hippocampus tissue,5,-0.630789763138091
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,2.92910913970803,normal_tissue,Human hippocampus tissue,5,-0.194076328128664
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,1.89793646439657,normal_tissue,Human hippocampus tissue,5,-1.65848667761038
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,1.14688357635661,normal_tissue,Human hippocampus tissue,5,0.0391091453522438
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,2.76976898245113,normal_tissue,Human hippocampus tissue,5,-0.83646717171042
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,2.94244067679736,normal_tissue,Human hippocampus tissue,5,-1.36256396714336
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,4.79700825044331,normal_tissue,Human hippocampus tissue,5,0.541058614986057
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,2.25524167086882,normal_tissue,Human hippocampus tissue,5,-1.99767635760124
PXD050470,human hippocampus,KLA31_05,GTEx_v8_Hippocampus,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,1.24597293670581,normal_tissue,Human hippocampus tissue,5,-0.599360948537398
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,O14929,Writer,HAT1,HAT1,ENSG00000128708,5.43920513264126,cancer_cells,A549 cells,20,0.599211287223444
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,4.90214816237688,cancer_cells,A549 cells,20,0.0594240356170117
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,O60885,Reader,BRD4,BRD4,ENSG00000141867,5.76314565970058,cancer_cells,A549 cells,20,1.02649382321069
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,O75607,Writer,NPM3,NPM3,ENSG00000107833,6.87536561052413,cancer_cells,A549 cells,20,0.641498693601393
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,O95251,Writer,KAT7,KAT7,ENSG00000136504,4.84059930955652,cancer_cells,A549 cells,20,1.00663836149207
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,P05783,Writer,KRT18,KRT18,ENSG00000111057,11.8599907379757,cancer_cells,A549 cells,20,1.46484065529518
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,P41227,Writer,NAA10,NAA10,ENSG00000102030,5.72790346788375,cancer_cells,A549 cells,20,1.01748068347255
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,5.33357494442528,cancer_cells,A549 cells,20,2.03229167354968
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,P49588,Writer,AARS1,AARS1,ENSG00000090861,8.44377914306555,cancer_cells,A549 cells,20,1.90889523468513
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,1.39064175128192,cancer_cells,A549 cells,20,-1.96547935019747
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,3.78029620425897,cancer_cells,A549 cells,20,1.11574871695634
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q09472,Writer,EP300,EP300,ENSG00000100393,5.81220531355702,cancer_cells,A549 cells,20,0.757230023882301
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,6.68966140140276,cancer_cells,A549 cells,20,0.238577997733474
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,3.52995207228724,cancer_cells,A549 cells,20,0.766619483872073
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,3.11895531435477,cancer_cells,A549 cells,20,-0.494387173543548
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,3.16320215098231,cancer_cells,A549 cells,20,0.180800057845565
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,4.33899893873649,cancer_cells,A549 cells,20,0.0854524377507736
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,4.45216084141485,cancer_cells,A549 cells,20,0.568303103647839
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,4.52771877964406,cancer_cells,A549 cells,20,0.401614121870387
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,3.19448952290345,cancer_cells,A549 cells,20,0.671950860385648
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,5.08210248059734,cancer_cells,A549 cells,20,0.54901447191743
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q92785,Reader,DPF2,DPF2,ENSG00000133884,4.98972511063547,cancer_cells,A549 cells,20,0.818122384936942
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,5.25480598274764,cancer_cells,A549 cells,20,0.850744244706688
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,4.64546513811297,cancer_cells,A549 cells,20,0.841476676252929
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,6.27601276373808,cancer_cells,A549 cells,20,0.701707147613868
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,4.77143168161433,cancer_cells,A549 cells,20,0.462443501387967
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q92993,Writer,KAT5,KAT5,ENSG00000172977,5.45320317652077,cancer_cells,A549 cells,20,0.845658131910277
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,1.89965079601351,cancer_cells,A549 cells,20,-0.0974193403805317
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,2.89299515690333,cancer_cells,A549 cells,20,-0.124487272179863
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,6.57456900820145,cancer_cells,A549 cells,20,1.66962811534965
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,8.29912224408786,cancer_cells,A549 cells,20,0.75379294842023
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,6.54926672018733,cancer_cells,A549 cells,20,0.705153467623574
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,2.18003842282336,cancer_cells,A549 cells,20,0.702461663347915
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,2.18003842282336,cancer_cells,A549 cells,20,0.702461663347915
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,4.09398939357359,cancer_cells,A549 cells,20,0.223634699682643
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,4.31203843379163,cancer_cells,A549 cells,20,0.715414193158046
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,3.85464987456121,cancer_cells,A549 cells,20,0.181730152593964
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,5.79352700232026,cancer_cells,A549 cells,20,1.74321672007877
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,3.82261029962964,cancer_cells,A549 cells,20,0.371603252551158
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,4.06051455340748,cancer_cells,A549 cells,20,0.872008089259891
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,2.62334693458527,cancer_cells,A549 cells,20,0.31149457673161
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.96119274461029,cancer_cells,A549 cells,20,0.638052435697303
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,5.05346430495174,cancer_cells,A549 cells,20,0.414065208001361
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,-0.494761191083565,cancer_cells,A549 cells,20,-1.27351079011181
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,4.10583480875776,cancer_cells,A549 cells,20,0.0402483100602041
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,4.83668324608713,cancer_cells,A549 cells,20,0.245579156481085
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,1.9727808908068,cancer_cells,A549 cells,20,-1.6205654564471
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,5.75179283749155,cancer_cells,A549 cells,20,0.996016451673493
PXD054919,A549,KLA31_19,GSE171750_A549_untreated,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,1.72673347136494,cancer_cells,A549 cells,20,-0.323617763314918
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,O14929,Writer,HAT1,HAT1,ENSG00000128708,5.74630593392882,normal_cells,Untreated HK-2 cells,30,0.815107386729966
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,6.20850164846627,normal_cells,Untreated HK-2 cells,30,1.12345064952431
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,O60885,Reader,BRD4,BRD4,ENSG00000141867,4.73869867504582,normal_cells,Untreated HK-2 cells,30,0.207669668945248
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,O75607,Writer,NPM3,NPM3,ENSG00000107833,6.26068656061977,normal_cells,Untreated HK-2 cells,30,0.318647661949754
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,O95251,Writer,KAT7,KAT7,ENSG00000136504,4.08255638940311,normal_cells,Untreated HK-2 cells,30,0.422452574116712
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,P05783,Writer,KRT18,KRT18,ENSG00000111057,7.90823344454007,normal_cells,Untreated HK-2 cells,30,0.350755040259739
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,P41227,Writer,NAA10,NAA10,ENSG00000102030,5.36868348946265,normal_cells,Untreated HK-2 cells,30,0.753271863744438
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,3.82904521621715,normal_cells,Untreated HK-2 cells,30,0.93506882968203
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,P49588,Writer,AARS1,AARS1,ENSG00000090861,5.88815166233624,normal_cells,Untreated HK-2 cells,30,0.062442070418175
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,5.51999342409415,normal_cells,Untreated HK-2 cells,30,0.482041641984067
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,1.5376557711763,normal_cells,Untreated HK-2 cells,30,-0.57879204623315
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q09472,Writer,EP300,EP300,ENSG00000100393,4.72270876696379,normal_cells,Untreated HK-2 cells,30,-0.0365420092694732
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,8.40659367950175,normal_cells,Untreated HK-2 cells,30,1.2259759291061
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,4.95249033175851,normal_cells,Untreated HK-2 cells,30,1.46654811397486
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,4.85947088349872,normal_cells,Untreated HK-2 cells,30,0.916748439964423
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,4.18441372786516,normal_cells,Untreated HK-2 cells,30,0.887670383876472
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,3.72130077032827,normal_cells,Untreated HK-2 cells,30,-0.425985187087162
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,4.47197923517107,normal_cells,Untreated HK-2 cells,30,0.583460959217529
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,5.61998888302631,normal_cells,Untreated HK-2 cells,30,1.09008156236422
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,2.52356964404981,normal_cells,Untreated HK-2 cells,30,0.184435249223214
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,5.78731618033869,normal_cells,Untreated HK-2 cells,30,1.03152398946203
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q92785,Reader,DPF2,DPF2,ENSG00000133884,3.65496727760643,normal_cells,Untreated HK-2 cells,30,-0.326571216097186
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,4.75639454047822,normal_cells,Untreated HK-2 cells,30,0.407466928824072
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,3.50863192147546,normal_cells,Untreated HK-2 cells,30,0.0312890181050555
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,6.1563511924602,normal_cells,Untreated HK-2 cells,30,0.637736788004574
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,3.14075438476871,normal_cells,Untreated HK-2 cells,30,-0.52354851580193
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q92993,Writer,KAT5,KAT5,ENSG00000172977,4.64937076798948,normal_cells,Untreated HK-2 cells,30,0.270796157559068
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,4.0014756848006,normal_cells,Untreated HK-2 cells,30,1.13093478167221
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,2.15710081048181,normal_cells,Untreated HK-2 cells,30,-0.656719645662574
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,5.31185164873761,normal_cells,Untreated HK-2 cells,30,0.682302171248797
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,8.25153506821222,normal_cells,Untreated HK-2 cells,30,0.720359553568376
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,7.69241642390853,normal_cells,Untreated HK-2 cells,30,1.53614867640247
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,2.47280867043754,normal_cells,Untreated HK-2 cells,30,0.963888045012157
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,2.47280867043754,normal_cells,Untreated HK-2 cells,30,0.963888045012157
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,4.21845120993883,normal_cells,Untreated HK-2 cells,30,0.345554089496166
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,3.93161655516079,normal_cells,Untreated HK-2 cells,30,0.343732291685371
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,4.56544969482377,normal_cells,Untreated HK-2 cells,30,0.746890164972244
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,4.1731751336905,normal_cells,Untreated HK-2 cells,30,0.202278397511325
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,3.73030219115815,normal_cells,Untreated HK-2 cells,30,0.305332493803765
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,2.90754092276644,normal_cells,Untreated HK-2 cells,30,-0.339467683679745
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,2.04060239707785,normal_cells,Untreated HK-2 cells,30,-0.297319718440101
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.71598200286295,normal_cells,Untreated HK-2 cells,30,0.440348576787166
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,6.20151063809308,normal_cells,Untreated HK-2 cells,30,1.16810247616982
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,4.0408977853526,normal_cells,Untreated HK-2 cells,30,2.35309376589093
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,5.58945567448281,normal_cells,Untreated HK-2 cells,30,1.01378820341616
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,5.60819843267126,normal_cells,Untreated HK-2 cells,30,0.900567520797218
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,4.25027929112062,normal_cells,Untreated HK-2 cells,30,0.12259992574879
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,5.34104514068677,normal_cells,Untreated HK-2 cells,30,0.644340652363417
PXD058534,pretreated HK-2,KLA31_27,HK2_untreated,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,1.67403519360173,normal_cells,Untreated HK-2 cells,30,-0.353843187239262
