UniProt,Term,AnnotationID,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation,Ensembl,Entrez,Symbol,Experimental,CommonMatrix
A0ACI8TT86,GO:0006096,UniProtKB:A0ACI8TT86!176047905,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8TT86,GO:0006096,UniProtKB:A0ACI8TT86!176047907,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8TT91,GO:0006096,UniProtKB:A0ACI8TT91!26691785,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0ACI8TTM8,GO:0006094,UniProtKB:A0ACI8TTM8!325451067,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TTM8,GO:0006096,UniProtKB:A0ACI8TTM8!325451068,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TTN7,GO:0006096,UniProtKB:A0ACI8TTN7!355315876,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0ACI8TTS8,GO:0006096,UniProtKB:A0ACI8TTS8!295578054,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0ACI8TTY0,GO:0006094,UniProtKB:A0ACI8TTY0!86434032,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TTY0,GO:0006096,UniProtKB:A0ACI8TTY0!86434033,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TU42,GO:0006094,UniProtKB:A0ACI8TU42!325451126,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TU42,GO:0006096,UniProtKB:A0ACI8TU42!325451127,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TUV0,GO:0006096,UniProtKB:A0ACI8TUV0!325451190,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVA0,GO:0006096,UniProtKB:A0ACI8TVA0!385174998,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVB6,GO:0006096,UniProtKB:A0ACI8TVB6!205925140,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVF2,GO:0006094,UniProtKB:A0ACI8TVF2!385175009,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVF2,GO:0006096,UniProtKB:A0ACI8TVF2!385175010,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVG1,GO:0006094,UniProtKB:A0ACI8TVG1!474798973,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVG1,GO:0006096,UniProtKB:A0ACI8TVG1!474798974,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVI2,GO:0006096,UniProtKB:A0ACI8TVI2!265714055,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVJ3,GO:0006096,UniProtKB:A0ACI8TVJ3!265714060,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVX0,GO:0006096,UniProtKB:A0ACI8TVX0!415068181,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8TVY3,GO:0006096,UniProtKB:A0ACI8TVY3!474799054,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8U1K7,GO:0006094,UniProtKB:A0ACI8U1K7!86434546,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PC,FALSE,TRUE,ENSG00000173599,,PC,FALSE,TRUE
A0ACI8U2X1,GO:0006096,UniProtKB:A0ACI8U2X1!56575858,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PGAM1,FALSE,TRUE,ENSG00000171314,,PGAM1,FALSE,TRUE
A0ACI8U2Z9,GO:0006096,UniProtKB:A0ACI8U2Z9!444946534,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PGAM1,FALSE,TRUE,ENSG00000171314,,PGAM1,FALSE,TRUE
A0ACI8U5W4,GO:0006096,UniProtKB:A0ACI8U5W4!295579060,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5W4,GO:0006096,UniProtKB:A0ACI8U5W4!295579063,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5W9,GO:0006096,UniProtKB:A0ACI8U5W9!235815892,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5W9,GO:0006096,UniProtKB:A0ACI8U5W9!235815895,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5Z1,GO:0006096,UniProtKB:A0ACI8U5Z1!355316984,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5Z1,GO:0006096,UniProtKB:A0ACI8U5Z1!355316987,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5Z2,GO:0006096,UniProtKB:A0ACI8U5Z2!355316990,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5Z2,GO:0006096,UniProtKB:A0ACI8U5Z2!355316993,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5Z8,GO:0006096,UniProtKB:A0ACI8U5Z8!265715037,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U5Z8,GO:0006096,UniProtKB:A0ACI8U5Z8!265715040,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U605,GO:0006096,UniProtKB:A0ACI8U605!444946763,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U605,GO:0006096,UniProtKB:A0ACI8U605!444946765,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U694,GO:0006096,UniProtKB:A0ACI8U694!235815907,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U694,GO:0006096,UniProtKB:A0ACI8U694!235815910,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U6Y2,GO:0006096,UniProtKB:A0ACI8U6Y2!56576202,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U6Y2,GO:0006096,UniProtKB:A0ACI8U6Y2!56576205,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U7Y9,GO:0006096,UniProtKB:A0ACI8U7Y9!176049196,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,5213,PFKM,FALSE,TRUE
A0ACI8U7Y9,GO:0006096,UniProtKB:A0ACI8U7Y9!176049199,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,5213,PFKM,FALSE,TRUE
A0ACI8U826,GO:0006096,UniProtKB:A0ACI8U826!235816074,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U826,GO:0006096,UniProtKB:A0ACI8U826!235816077,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U8J3,GO:0006096,UniProtKB:A0ACI8U8J3!146206692,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U8J3,GO:0006096,UniProtKB:A0ACI8U8J3!146206695,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U8V4,GO:0006099,UniProtKB:A0ACI8U8V4!385176161,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE,ENSG00000166411,,IDH3A,FALSE,TRUE
A0ACI8U960,GO:0006096,UniProtKB:A0ACI8U960!325452353,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8U960,GO:0006096,UniProtKB:A0ACI8U960!325452355,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8UAI9,GO:0006099,UniProtKB:A0ACI8UAI9!205926481,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
A0ACI8UAJ2,GO:0006099,UniProtKB:A0ACI8UAJ2!355317408,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
A0ACI8UAJ3,GO:0006099,UniProtKB:A0ACI8UAJ3!444947103,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
A0ACI8UAY6,GO:0006099,UniProtKB:A0ACI8UAY6!265715438,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
A0ACI8UF63,GO:0006096,UniProtKB:A0ACI8UF63!56576898,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UF63,GO:0006096,UniProtKB:A0ACI8UF63!56576901,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UFR2,GO:0006096,UniProtKB:A0ACI8UFR2!205926952,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UFR2,GO:0006096,UniProtKB:A0ACI8UFR2!205926955,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UG95,GO:0006096,UniProtKB:A0ACI8UG95!295579794,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UG95,GO:0006096,UniProtKB:A0ACI8UG95!295579797,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UGF3,GO:0006096,UniProtKB:A0ACI8UGF3!146207387,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UGF3,GO:0006096,UniProtKB:A0ACI8UGF3!146207390,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UGQ2,GO:0006096,UniProtKB:A0ACI8UGQ2!444947597,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UGQ2,GO:0006096,UniProtKB:A0ACI8UGQ2!444947600,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH19,GO:0006096,UniProtKB:A0ACI8UH19!474800836,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH19,GO:0006096,UniProtKB:A0ACI8UH19!474800839,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH21,GO:0006096,UniProtKB:A0ACI8UH21!116331598,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH21,GO:0006096,UniProtKB:A0ACI8UH21!116331601,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH40,GO:0006096,UniProtKB:A0ACI8UH40!444947630,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH40,GO:0006096,UniProtKB:A0ACI8UH40!444947633,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH53,GO:0006096,UniProtKB:A0ACI8UH53!235816763,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH53,GO:0006096,UniProtKB:A0ACI8UH53!235816766,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH55,GO:0006096,UniProtKB:A0ACI8UH55!235816769,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH55,GO:0006096,UniProtKB:A0ACI8UH55!235816772,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH56,GO:0006096,UniProtKB:A0ACI8UH56!205927065,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UH56,GO:0006096,UniProtKB:A0ACI8UH56!205927068,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UHD1,GO:0006096,UniProtKB:A0ACI8UHD1!235816783,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UHD1,GO:0006096,UniProtKB:A0ACI8UHD1!235816786,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8UIE7,GO:0006099,UniProtKB:A0ACI8UIE7!355317988,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,CS,FALSE,TRUE,ENSG00000062485,,CS,FALSE,TRUE
A0ACI8ULM2,GO:0006096,UniProtKB:A0ACI8ULM2!415070306,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,TPI1,FALSE,TRUE,ENSG00000111669,,TPI1,FALSE,TRUE
A0ACI8ULV1,GO:0006094,UniProtKB:A0ACI8ULV1!295580278,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PC,FALSE,TRUE,ENSG00000173599,,PC,FALSE,TRUE
A0ACI8UMJ3,GO:0006096,UniProtKB:A0ACI8UMJ3!355318335,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ALDOC,FALSE,TRUE,ENSG00000109107,,ALDOC,FALSE,TRUE
A0ACI8UNB3,GO:0006099,UniProtKB:A0ACI8UNB3!235817224,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,SUCLG1,FALSE,TRUE,ENSG00000163541,,SUCLG1,FALSE,TRUE
A0ACI8UNF1,GO:0006099,UniProtKB:A0ACI8UNF1!86436481,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,SUCLG1,FALSE,TRUE,ENSG00000163541,,SUCLG1,FALSE,TRUE
A0ACI8UP55,GO:0006094,UniProtKB:A0ACI8UP55!56577650,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PC,FALSE,TRUE,ENSG00000173599,,PC,FALSE,TRUE
A0ACI8UPL1,GO:0006099,UniProtKB:A0ACI8UPL1!235817338,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8UPL6,GO:0006099,UniProtKB:A0ACI8UPL6!86436600,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8UPL8,GO:0006099,UniProtKB:A0ACI8UPL8!235817347,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8UPN5,GO:0006099,UniProtKB:A0ACI8UPN5!474801410,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8UPQ1,GO:0006099,UniProtKB:A0ACI8UPQ1!86436607,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8UPS2,GO:0006099,UniProtKB:A0ACI8UPS2!474801429,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8UQ40,GO:0006099,UniProtKB:A0ACI8UQ40!385177430,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8UQF5,GO:0006099,UniProtKB:A0ACI8UQF5!474801465,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG2,FALSE,TRUE,ENSG00000172340,,SUCLG2,FALSE,TRUE
A0ACI8UQN3,GO:0006099,UniProtKB:A0ACI8UQN3!146208188,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SUCLG2,FALSE,TRUE,ENSG00000172340,,SUCLG2,FALSE,TRUE
A0ACI8UR76,GO:0006096,UniProtKB:A0ACI8UR76!26694262,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGK1,FALSE,TRUE,ENSG00000102144,,PGK1,FALSE,TRUE
A0ACI8URA1,GO:0006096,UniProtKB:A0ACI8URA1!295580614,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PGK1,FALSE,TRUE,ENSG00000102144,,PGK1,FALSE,TRUE
A0ACI8URR5,GO:0006099,UniProtKB:A0ACI8URR5!205927753,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE,ENSG00000100412,,ACO2,FALSE,TRUE
A0ACI8US01,GO:0006096,UniProtKB:A0ACI8US01!325453691,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HKDC1,FALSE,TRUE,ENSG00000156510,,HKDC1,FALSE,TRUE
A0ACI8US20,GO:0006096,UniProtKB:A0ACI8US20!86436820,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,HKDC1,FALSE,TRUE,ENSG00000156510,,HKDC1,FALSE,TRUE
A0ACI8US85,GO:0006099,UniProtKB:A0ACI8US85!205927794,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8USK0,GO:0006099,UniProtKB:A0ACI8USK0!295580689,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8UVA1,GO:0006099,UniProtKB:A0ACI8UVA1!86437036,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE,ENSG00000100412,,ACO2,FALSE,TRUE
A0ACI8UVM8,GO:0006099,UniProtKB:A0ACI8UVM8!444948625,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE,ENSG00000100412,,ACO2,FALSE,TRUE
A0ACI8UWK2,GO:0006099,UniProtKB:A0ACI8UWK2!146208627,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE,ENSG00000100412,,ACO2,FALSE,TRUE
A0ACI8UYI7,GO:0006096,UniProtKB:A0ACI8UYI7!146208769,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE,ENSG00000159322,,ADPGK,FALSE,TRUE
A0ACI8UYJ6,GO:0006096,UniProtKB:A0ACI8UYJ6!265717302,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE,ENSG00000159322,,ADPGK,FALSE,TRUE
A0ACI8UZ59,GO:0015727,UniProtKB:A0ACI8UZ59!385178075,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A7,FALSE,FALSE,ENSG00000118596,,SLC16A7,FALSE,TRUE
A0ACI8UZ59,GO:0015727,UniProtKB:A0ACI8UZ59!385178080,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A7,FALSE,FALSE,ENSG00000118596,,SLC16A7,FALSE,TRUE
A0ACI8UZ81,GO:0015727,UniProtKB:A0ACI8UZ81!26694900,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A7,FALSE,FALSE,ENSG00000118596,,SLC16A7,FALSE,TRUE
A0ACI8UZ81,GO:0015727,UniProtKB:A0ACI8UZ81!26694905,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A7,FALSE,FALSE,ENSG00000118596,,SLC16A7,FALSE,TRUE
