Term,AnnotationID,UniProt,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation
GO:0006096,UniProtKB:A0ACI8TR48!56574873,A0ACI8TR48,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8TR48!56574875,A0ACI8TR48,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TRF9!355315680,A0ACI8TRF9,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8TRF9!355315682,A0ACI8TRF9,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TRQ0!474798591,A0ACI8TRQ0,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8TRQ0!474798593,A0ACI8TRQ0,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TRS3!56574933,A0ACI8TRS3,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8TRS3!56574935,A0ACI8TRS3,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TRS5!56574939,A0ACI8TRS5,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8TRS5!56574941,A0ACI8TRS5,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TS92!146205421,A0ACI8TS92,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,TPI1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TSC8!325450956,A0ACI8TSC8,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,TPI1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TT86!176047905,A0ACI8TT86,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8TT86!176047907,A0ACI8TT86,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TT91!26691785,A0ACI8TT91,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TTM8!325451068,A0ACI8TTM8,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TTN7!355315876,A0ACI8TTN7,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TTS8!295578054,A0ACI8TTS8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TTY0!86434033,A0ACI8TTY0,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TU42!325451127,A0ACI8TU42,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TUV0!325451190,A0ACI8TUV0,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TVA0!385174998,A0ACI8TVA0,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TVB6!205925140,A0ACI8TVB6,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TVF2!385175010,A0ACI8TVF2,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TVG1!474798974,A0ACI8TVG1,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TVI2!265714055,A0ACI8TVI2,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TVJ3!265714060,A0ACI8TVJ3,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TVX0!415068181,A0ACI8TVX0,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8TVY3!474799054,A0ACI8TVY3,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U2X1!56575858,A0ACI8U2X1,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PGAM1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U2Z9!444946534,A0ACI8U2Z9,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PGAM1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U5W4!295579060,A0ACI8U5W4,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U5W4!295579063,A0ACI8U5W4,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U5W9!235815892,A0ACI8U5W9,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U5W9!235815895,A0ACI8U5W9,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U5Z1!355316984,A0ACI8U5Z1,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U5Z1!355316987,A0ACI8U5Z1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U5Z2!355316990,A0ACI8U5Z2,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U5Z2!355316993,A0ACI8U5Z2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U5Z8!265715037,A0ACI8U5Z8,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U5Z8!265715040,A0ACI8U5Z8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U605!444946763,A0ACI8U605,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U605!444946765,A0ACI8U605,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U694!235815907,A0ACI8U694,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U694!235815910,A0ACI8U694,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U6Y2!56576202,A0ACI8U6Y2,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U6Y2!56576205,A0ACI8U6Y2,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U7Y9!176049196,A0ACI8U7Y9,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U7Y9!176049199,A0ACI8U7Y9,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U826!235816074,A0ACI8U826,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U826!235816077,A0ACI8U826,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U8J3!146206692,A0ACI8U8J3,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U8J3!146206695,A0ACI8U8J3,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8U960!325452353,A0ACI8U960,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8U960!325452355,A0ACI8U960,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UF63!56576898,A0ACI8UF63,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UF63!56576901,A0ACI8UF63,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UFR2!205926952,A0ACI8UFR2,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UFR2!205926955,A0ACI8UFR2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UG95!295579794,A0ACI8UG95,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UG95!295579797,A0ACI8UG95,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UGF3!146207387,A0ACI8UGF3,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UGF3!146207390,A0ACI8UGF3,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UGQ2!444947597,A0ACI8UGQ2,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UGQ2!444947600,A0ACI8UGQ2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UH19!474800836,A0ACI8UH19,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UH19!474800839,A0ACI8UH19,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UH21!116331598,A0ACI8UH21,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UH21!116331601,A0ACI8UH21,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UH40!444947630,A0ACI8UH40,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UH40!444947633,A0ACI8UH40,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UH53!235816763,A0ACI8UH53,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UH53!235816766,A0ACI8UH53,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UH55!235816769,A0ACI8UH55,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UH55!235816772,A0ACI8UH55,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UH56!205927065,A0ACI8UH56,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UH56!205927068,A0ACI8UH56,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UHD1!235816783,A0ACI8UHD1,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8UHD1!235816786,A0ACI8UHD1,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8ULM2!415070306,A0ACI8ULM2,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,TPI1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UMJ3!355318335,A0ACI8UMJ3,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ALDOC,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UR76!26694262,A0ACI8UR76,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8URA1!295580614,A0ACI8URA1,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PGK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8US01!325453691,A0ACI8US01,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HKDC1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8US20!86436820,A0ACI8US20,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,HKDC1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UYI7!146208769,A0ACI8UYI7,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8UYJ6!265717302,A0ACI8UYJ6,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8V889!355319749,A0ACI8V889,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8V889!355319752,A0ACI8V889,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8V890!415072121,A0ACI8V890,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8V890!415072124,A0ACI8V890,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8V893!26695652,A0ACI8V893,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8V893!26695654,A0ACI8V893,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8V8A0!26695658,A0ACI8V8A0,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8V8A0!26695661,A0ACI8V8A0,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8V8N1!415072136,A0ACI8V8N1,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8V8N1!415072139,A0ACI8V8N1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VBH0!325455443,A0ACI8VBH0,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8VBH0!325455446,A0ACI8VBH0,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VJ25!385179701,A0ACI8VJ25,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VJ28!385179708,A0ACI8VJ28,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VJ41!295582930,A0ACI8VJ41,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VJ53!235819806,A0ACI8VJ53,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO4,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VJ58!265719004,A0ACI8VJ58,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VJB8!146210598,A0ACI8VJB8,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO4,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VJE8!116334765,A0ACI8VJE8,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VK30!86439126,A0ACI8VK30,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VK38!385179752,A0ACI8VK38,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VK65!325456007,A0ACI8VK65,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VK71!355320733,A0ACI8VK71,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VKB0!295583062,A0ACI8VKB0,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK2,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VLE2!116334887,A0ACI8VLE2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VLE6!444950851,A0ACI8VLE6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VLF1!355320853,A0ACI8VLF1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VLH1!265719169,A0ACI8VLH1,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,HK3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VLI0!205930146,A0ACI8VLI0,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,HK3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VLI2!26696786,A0ACI8VLI2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VLQ2!295583215,A0ACI8VLQ2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK3,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VMA1!325456202,A0ACI8VMA1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM2,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VMD4!444950952,A0ACI8VMD4,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO2,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VMG8!205930208,A0ACI8VMG8,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO2,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VN12!444950999,A0ACI8VN12,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VN19!146210975,A0ACI8VN19,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VPW6!56580709,A0ACI8VPW6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VQD3!235820100,A0ACI8VQD3,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8VQD3!235820102,A0ACI8VQD3,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VQH4!265719397,A0ACI8VQH4,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8VQH4!265719399,A0ACI8VQH4,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VQI2!295583552,A0ACI8VQI2,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8VQI2!295583554,A0ACI8VQI2,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VQK5!235820114,A0ACI8VQK5,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8VQK5!235820116,A0ACI8VQK5,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0ACI8VQR1!235820135,A0ACI8VQR1,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0ACI8VQR1!235820137,A0ACI8VQR1,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A4QMW8!56763646,A4QMW8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A4UCS8!56766715,A4UCS8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,A4UCS8,FALSE,TRUE
GO:0006096,UniProtKB:A4UCS9!474992866,A4UCS9,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,A4UCS9,FALSE,TRUE
GO:0006096,UniProtKB:A4UCT0!56766719,A4UCT0,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,A4UCT0,FALSE,TRUE
GO:0006096,UniProtKB:A6NNW6!236034488,A6NNW6,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,ENO4,FALSE,TRUE
GO:0006096,UniProtKB:A6NNW6!236034489,A6NNW6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO4,FALSE,TRUE
