ConnGroup,LogLoss,Model,Candidate,InnerFold,OuterGroup
5,0.557248939833308,SHRINK_CAL,row_2,3,7
9,0.555921907873669,SHRINK_CAL,row_2,3,7
14,0.505573734182721,SHRINK_CAL,row_2,3,7
1,0.499048504871236,SHRINK,row_2,4,7
2,0.489247303907187,SHRINK,row_2,4,7
10,0.46260743219492,SHRINK,row_2,4,7
1,0.467808384496195,SHRINK_CAL,row_2,4,7
2,0.445534443798602,SHRINK_CAL,row_2,4,7
10,0.514896576583554,SHRINK_CAL,row_2,4,7
11,0.594472044532856,SHRINK,row_2,5,7
16,0.58651722502041,SHRINK,row_2,5,7
17,0.464927841275708,SHRINK,row_2,5,7
11,0.560923517604738,SHRINK_CAL,row_2,5,7
16,0.60946952230812,SHRINK_CAL,row_2,5,7
17,0.535066656227806,SHRINK_CAL,row_2,5,7
3,0.524131855089725,SHRINK,row_8,1,7
8,0.600662102336482,SHRINK,row_8,1,7
12,0.846038471662805,SHRINK,row_8,1,7
13,0.530330284585505,SHRINK,row_8,1,7
3,0.50482729224768,SHRINK_CAL,row_8,1,7
8,0.627877682775497,SHRINK_CAL,row_8,1,7
12,0.939304954303691,SHRINK_CAL,row_8,1,7
13,0.546599773417532,SHRINK_CAL,row_8,1,7
6,0.469877444708939,SHRINK,row_8,2,7
15,0.715396258052174,SHRINK,row_8,2,7
18,0.580648378696592,SHRINK,row_8,2,7
19,0.648496468385185,SHRINK,row_8,2,7
6,0.418745424739816,SHRINK_CAL,row_8,2,7
15,0.758614733350037,SHRINK_CAL,row_8,2,7
18,0.617297377077803,SHRINK_CAL,row_8,2,7
19,0.681685857220348,SHRINK_CAL,row_8,2,7
4,0.577542619192727,SHRINK,row_8,3,7
5,0.598320828859303,SHRINK,row_8,3,7
9,0.565443213278479,SHRINK,row_8,3,7
14,0.5378440839801,SHRINK,row_8,3,7
4,0.55439570402794,SHRINK_CAL,row_8,3,7
5,0.561603403164735,SHRINK_CAL,row_8,3,7
9,0.550249770648688,SHRINK_CAL,row_8,3,7
14,0.506715686781637,SHRINK_CAL,row_8,3,7
1,0.493154227366069,SHRINK,row_8,4,7
2,0.481804573361256,SHRINK,row_8,4,7
10,0.507419677090344,SHRINK,row_8,4,7
1,0.468157472187755,SHRINK_CAL,row_8,4,7
2,0.445599217005677,SHRINK_CAL,row_8,4,7
10,0.503269136680586,SHRINK_CAL,row_8,4,7
11,0.570590473659514,SHRINK,row_8,5,7
16,0.584336251666376,SHRINK,row_8,5,7
17,0.515553747475714,SHRINK,row_8,5,7
11,0.557192772593714,SHRINK_CAL,row_8,5,7
16,0.601215070543762,SHRINK_CAL,row_8,5,7
17,0.529271919191239,SHRINK_CAL,row_8,5,7
3,0.524901807120841,SHRINK,row_32,1,7
8,0.646112457637279,SHRINK,row_32,1,7
12,0.870527902365634,SHRINK,row_32,1,7
13,0.613187173304015,SHRINK,row_32,1,7
3,0.505912292344501,SHRINK_CAL,row_32,1,7
8,0.63604687017642,SHRINK_CAL,row_32,1,7
12,0.906018969857496,SHRINK_CAL,row_32,1,7
13,0.586853033497564,SHRINK_CAL,row_32,1,7
6,0.439337910628625,SHRINK,row_32,2,7
15,0.751114649819816,SHRINK,row_32,2,7
18,0.655454613529412,SHRINK,row_32,2,7
19,0.693586684147021,SHRINK,row_32,2,7
6,0.411511453057481,SHRINK_CAL,row_32,2,7
15,0.772124538806971,SHRINK_CAL,row_32,2,7
18,0.662936230382623,SHRINK_CAL,row_32,2,7
19,0.705942227085149,SHRINK_CAL,row_32,2,7
4,0.564741741211807,SHRINK,row_32,3,7
5,0.558480786046445,SHRINK,row_32,3,7
9,0.579659875615589,SHRINK,row_32,3,7
14,0.542515539936692,SHRINK,row_32,3,7
4,0.548304380668015,SHRINK_CAL,row_32,3,7
5,0.543330063291564,SHRINK_CAL,row_32,3,7
9,0.553526421266225,SHRINK_CAL,row_32,3,7
14,0.510411929777064,SHRINK_CAL,row_32,3,7
1,0.511132172107864,SHRINK,row_32,4,7
2,0.485428642103464,SHRINK,row_32,4,7
10,0.60044980670503,SHRINK,row_32,4,7
1,0.478011545823026,SHRINK_CAL,row_32,4,7
2,0.453471895014421,SHRINK_CAL,row_32,4,7
10,0.542534778668198,SHRINK_CAL,row_32,4,7
11,0.577969067075719,SHRINK,row_32,5,7
16,0.627727144402973,SHRINK,row_32,5,7
17,0.611158867171028,SHRINK,row_32,5,7
11,0.55668841280749,SHRINK_CAL,row_32,5,7
16,0.606995801409113,SHRINK_CAL,row_32,5,7
17,0.568859782813754,SHRINK_CAL,row_32,5,7
3,0.56506594591482,SHRINK,original,1,8
7,0.553239339475848,SHRINK,original,1,8
12,0.823273752214986,SHRINK,original,1,8
13,0.491078039408521,SHRINK,original,1,8
3,0.500172139789954,SHRINK_CAL,original,1,8
7,0.610288748261684,SHRINK_CAL,original,1,8
12,0.977106130468523,SHRINK_CAL,original,1,8
13,0.556876087365635,SHRINK_CAL,original,1,8
6,0.554736814280109,SHRINK,original,2,8
15,0.683039972922805,SHRINK,original,2,8
18,0.538357740754127,SHRINK,original,2,8
19,0.607904822370018,SHRINK,original,2,8
6,0.414089829222246,SHRINK_CAL,original,2,8
15,0.769463664303304,SHRINK_CAL,original,2,8
18,0.622244100243354,SHRINK_CAL,original,2,8
19,0.679352942131614,SHRINK_CAL,original,2,8
4,0.6225684444756,SHRINK,original,3,8
5,0.66472037912428,SHRINK,original,3,8
9,0.567426153124289,SHRINK,original,3,8
14,0.56087493562218,SHRINK,original,3,8
4,0.54462218479161,SHRINK_CAL,original,3,8
5,0.553235778574851,SHRINK_CAL,original,3,8
9,0.537343440711394,SHRINK_CAL,original,3,8
14,0.494480117817566,SHRINK_CAL,original,3,8
1,0.515392485036649,SHRINK,original,4,8
2,0.517011889951307,SHRINK,original,4,8
10,0.45545841900396,SHRINK,original,4,8
1,0.457459824703656,SHRINK_CAL,original,4,8
2,0.436000098974692,SHRINK_CAL,original,4,8
10,0.512751164195549,SHRINK_CAL,original,4,8
11,0.606993169461083,SHRINK,original,5,8
16,0.567484430448522,SHRINK,original,5,8
17,0.464529541125601,SHRINK,original,5,8
11,0.560066931328761,SHRINK_CAL,original,5,8
16,0.601327866560923,SHRINK_CAL,original,5,8
17,0.541271731844556,SHRINK_CAL,original,5,8
3,0.529810797415106,SHRINK,group_0.5,1,8
7,0.580579224909347,SHRINK,group_0.5,1,8
12,1.0524475480178,SHRINK,group_0.5,1,8
13,0.520764925275116,SHRINK,group_0.5,1,8
3,0.496152635067085,SHRINK_CAL,group_0.5,1,8
7,0.61045764454074,SHRINK_CAL,group_0.5,1,8
12,0.997572958558645,SHRINK_CAL,group_0.5,1,8
13,0.580169803371511,SHRINK_CAL,group_0.5,1,8
6,0.521780768727878,SHRINK,group_0.5,2,8
15,0.762794626760535,SHRINK,group_0.5,2,8
18,0.578163400735501,SHRINK,group_0.5,2,8
19,0.64302981061359,SHRINK,group_0.5,2,8
6,0.410730889150774,SHRINK_CAL,group_0.5,2,8
15,0.775121090406391,SHRINK_CAL,group_0.5,2,8
18,0.639492643847607,SHRINK_CAL,group_0.5,2,8
19,0.679035283783327,SHRINK_CAL,group_0.5,2,8
4,0.614672846446312,SHRINK,group_0.5,3,8
5,0.645182747653854,SHRINK,group_0.5,3,8
9,0.556956571679315,SHRINK,group_0.5,3,8
14,0.573860597683583,SHRINK,group_0.5,3,8
4,0.539992569424042,SHRINK_CAL,group_0.5,3,8
5,0.543196602607406,SHRINK_CAL,group_0.5,3,8
9,0.53604059034889,SHRINK_CAL,group_0.5,3,8
14,0.516380250870179,SHRINK_CAL,group_0.5,3,8
1,0.513260816199926,SHRINK,group_0.5,4,8
2,0.481685888015585,SHRINK,group_0.5,4,8
10,0.446788996898204,SHRINK,group_0.5,4,8
1,0.474422686335791,SHRINK_CAL,group_0.5,4,8
2,0.438035651180834,SHRINK_CAL,group_0.5,4,8
10,0.519036272486702,SHRINK_CAL,group_0.5,4,8
11,0.598850168165598,SHRINK,group_0.5,5,8
16,0.571953612073959,SHRINK,group_0.5,5,8
17,0.507617325373224,SHRINK,group_0.5,5,8
11,0.569081632921098,SHRINK_CAL,group_0.5,5,8
16,0.596982016738448,SHRINK_CAL,group_0.5,5,8
17,0.566979770966243,SHRINK_CAL,group_0.5,5,8
3,0.5126170319606,SHRINK,group_2,1,8
7,0.577415296243803,SHRINK,group_2,1,8
12,0.95070136174111,SHRINK,group_2,1,8
13,0.533577410924517,SHRINK,group_2,1,8
3,0.491498384554221,SHRINK_CAL,group_2,1,8
7,0.606384979467694,SHRINK_CAL,group_2,1,8
12,0.97734714053315,SHRINK_CAL,group_2,1,8
13,0.573324097796416,SHRINK_CAL,group_2,1,8
6,0.489582429473037,SHRINK,group_2,2,8
15,0.730370746636654,SHRINK,group_2,2,8
18,0.576793496982318,SHRINK,group_2,2,8
19,0.634536939542985,SHRINK,group_2,2,8
6,0.411918934690228,SHRINK_CAL,group_2,2,8
15,0.771233109989295,SHRINK_CAL,group_2,2,8
18,0.63128383014441,SHRINK_CAL,group_2,2,8
19,0.677066918353277,SHRINK_CAL,group_2,2,8
4,0.587771748475814,SHRINK,group_2,3,8
5,0.615510834314365,SHRINK,group_2,3,8
9,0.544248774965036,SHRINK,group_2,3,8
14,0.559599919039109,SHRINK,group_2,3,8
4,0.541742136561935,SHRINK_CAL,group_2,3,8
5,0.548018354532989,SHRINK_CAL,group_2,3,8
9,0.527703572110598,SHRINK_CAL,group_2,3,8
14,0.514892250689712,SHRINK_CAL,group_2,3,8
1,0.507597588912379,SHRINK,group_2,4,8
2,0.475623617836098,SHRINK,group_2,4,8
10,0.465259065206818,SHRINK,group_2,4,8
1,0.474550251559585,SHRINK_CAL,group_2,4,8
2,0.434500635103643,SHRINK_CAL,group_2,4,8
10,0.501430367757737,SHRINK_CAL,group_2,4,8
11,0.574559623858062,SHRINK,group_2,5,8
16,0.564255045398648,SHRINK,group_2,5,8
17,0.516892666407266,SHRINK,group_2,5,8
11,0.562399374465313,SHRINK_CAL,group_2,5,8
16,0.586189249486224,SHRINK_CAL,group_2,5,8
17,0.555307891757751,SHRINK_CAL,group_2,5,8
3,0.504824539877116,SHRINK,group_8,1,8
7,0.603431589609775,SHRINK,group_8,1,8
12,0.896083695541329,SHRINK,group_8,1,8
13,0.578990798377525,SHRINK,group_8,1,8
3,0.492790092901139,SHRINK_CAL,group_8,1,8
7,0.608875349992417,SHRINK_CAL,group_8,1,8
12,0.9449909126676,SHRINK_CAL,group_8,1,8
13,0.579333497401272,SHRINK_CAL,group_8,1,8
6,0.450710977772882,SHRINK,group_8,2,8
15,0.731643995403742,SHRINK,group_8,2,8
18,0.615022726856761,SHRINK,group_8,2,8
19,0.655793767601257,SHRINK,group_8,2,8
6,0.410142558071909,SHRINK_CAL,group_8,2,8
15,0.769025329480782,SHRINK_CAL,group_8,2,8
18,0.638110799533308,SHRINK_CAL,group_8,2,8
19,0.681412888108405,SHRINK_CAL,group_8,2,8
4,0.560607674057488,SHRINK,group_8,3,8
5,0.571287903970198,SHRINK,group_8,3,8
9,0.548644361933637,SHRINK,group_8,3,8
14,0.544504860245481,SHRINK,group_8,3,8
4,0.542717938438722,SHRINK_CAL,group_8,3,8
5,0.547585150797889,SHRINK_CAL,group_8,3,8
9,0.52530470029226,SHRINK_CAL,group_8,3,8
14,0.515629810033143,SHRINK_CAL,group_8,3,8
1,0.504627057431381,SHRINK,group_8,4,8
2,0.472796526250139,SHRINK,group_8,4,8
10,0.526521684773982,SHRINK,group_8,4,8
1,0.480081863902472,SHRINK_CAL,group_8,4,8
2,0.4359946544727,SHRINK_CAL,group_8,4,8
10,0.498337812148631,SHRINK_CAL,group_8,4,8
11,0.564612031524495,SHRINK,group_8,5,8
16,0.584512199334406,SHRINK,group_8,5,8
17,0.567078680018944,SHRINK,group_8,5,8
11,0.556928289762049,SHRINK_CAL,group_8,5,8
16,0.579709742684839,SHRINK_CAL,group_8,5,8
17,0.556006587570643,SHRINK_CAL,group_8,5,8
3,0.531120578694378,SHRINK,group_32,1,8
7,0.662816576038197,SHRINK,group_32,1,8
12,0.911993864098025,SHRINK,group_32,1,8
13,0.662082559772843,SHRINK,group_32,1,8
3,0.518414876077491,SHRINK_CAL,group_32,1,8
7,0.655622876106183,SHRINK_CAL,group_32,1,8
12,0.925811837630395,SHRINK_CAL,group_32,1,8
13,0.650178421090657,SHRINK_CAL,group_32,1,8
6,0.427751120667705,SHRINK,group_32,2,8
15,0.772611818988216,SHRINK,group_32,2,8
18,0.689702106820582,SHRINK,group_32,2,8
19,0.709661444008729,SHRINK,group_32,2,8
6,0.406304275088576,SHRINK_CAL,group_32,2,8
15,0.79171616394518,SHRINK_CAL,group_32,2,8
18,0.702975170524965,SHRINK_CAL,group_32,2,8
19,0.723280011778448,SHRINK_CAL,group_32,2,8
4,0.562809422660587,SHRINK,group_32,3,8
5,0.544734248096672,SHRINK,group_32,3,8
9,0.582824075216336,SHRINK,group_32,3,8
14,0.55430878364524,SHRINK,group_32,3,8
4,0.539572328826231,SHRINK_CAL,group_32,3,8
5,0.52478284629255,SHRINK_CAL,group_32,3,8
9,0.554180618605691,SHRINK_CAL,group_32,3,8
14,0.5255392570062,SHRINK_CAL,group_32,3,8
1,0.524662821563252,SHRINK,group_32,4,8
2,0.483501537798384,SHRINK,group_32,4,8
10,0.628408522417574,SHRINK,group_32,4,8
1,0.493868962594466,SHRINK_CAL,group_32,4,8
2,0.452379708006221,SHRINK_CAL,group_32,4,8
10,0.570863854102548,SHRINK_CAL,group_32,4,8
11,0.584823984092699,SHRINK,group_32,5,8
16,0.644631512120539,SHRINK,group_32,5,8
17,0.651245223962929,SHRINK,group_32,5,8
11,0.565304017347887,SHRINK_CAL,group_32,5,8
16,0.615323874911975,SHRINK_CAL,group_32,5,8
17,0.616515925601025,SHRINK_CAL,group_32,5,8
3,0.57607631245821,SHRINK,row_0.5,1,8
7,0.567890392680674,SHRINK,row_0.5,1,8
12,0.986763444336495,SHRINK,row_0.5,1,8
13,0.486790605156831,SHRINK,row_0.5,1,8
3,0.505300639641169,SHRINK_CAL,row_0.5,1,8
7,0.609322986449718,SHRINK_CAL,row_0.5,1,8
12,0.995052246906899,SHRINK_CAL,row_0.5,1,8
13,0.562260246630299,SHRINK_CAL,row_0.5,1,8
6,0.538296037796,SHRINK,row_0.5,2,8
15,0.751725674438714,SHRINK,row_0.5,2,8
18,0.555756773293513,SHRINK,row_0.5,2,8
19,0.630600530235762,SHRINK,row_0.5,2,8
6,0.411156105897235,SHRINK_CAL,row_0.5,2,8
15,0.770791898253353,SHRINK_CAL,row_0.5,2,8
18,0.627435901097693,SHRINK_CAL,row_0.5,2,8
19,0.673491299097167,SHRINK_CAL,row_0.5,2,8
4,0.636508094807488,SHRINK,row_0.5,3,8
5,0.668468677931534,SHRINK,row_0.5,3,8
9,0.573022185899077,SHRINK,row_0.5,3,8
14,0.556439326636614,SHRINK,row_0.5,3,8
4,0.545019830818259,SHRINK_CAL,row_0.5,3,8
5,0.549423675479259,SHRINK_CAL,row_0.5,3,8
9,0.545058817929475,SHRINK_CAL,row_0.5,3,8
14,0.502721015553452,SHRINK_CAL,row_0.5,3,8
1,0.503946144868264,SHRINK,row_0.5,4,8
2,0.496390179247112,SHRINK,row_0.5,4,8
10,0.448478170317687,SHRINK,row_0.5,4,8
1,0.464599161911048,SHRINK_CAL,row_0.5,4,8
2,0.441203032850856,SHRINK_CAL,row_0.5,4,8
10,0.528376119119599,SHRINK_CAL,row_0.5,4,8
11,0.630837298971289,SHRINK,row_0.5,5,8
16,0.586570471712563,SHRINK,row_0.5,5,8
17,0.463263186323756,SHRINK,row_0.5,5,8
11,0.568568163281741,SHRINK_CAL,row_0.5,5,8
16,0.606816924607049,SHRINK_CAL,row_0.5,5,8
17,0.552336235082739,SHRINK_CAL,row_0.5,5,8
3,0.55248673213683,SHRINK,row_2,1,8
7,0.562238665596332,SHRINK,row_2,1,8
12,0.895219656104111,SHRINK,row_2,1,8
13,0.495814222258057,SHRINK,row_2,1,8
3,0.503813151104109,SHRINK_CAL,row_2,1,8
7,0.603891926430865,SHRINK_CAL,row_2,1,8
12,0.972129623891128,SHRINK_CAL,row_2,1,8
13,0.55139538546722,SHRINK_CAL,row_2,1,8
6,0.511193373784268,SHRINK,row_2,2,8
15,0.718540875159729,SHRINK,row_2,2,8
18,0.550689979930559,SHRINK,row_2,2,8
19,0.622385030211868,SHRINK,row_2,2,8
6,0.413523608381651,SHRINK_CAL,row_2,2,8
15,0.765165811878063,SHRINK_CAL,row_2,2,8
18,0.616634717656518,SHRINK_CAL,row_2,2,8
19,0.671442968496485,SHRINK_CAL,row_2,2,8
4,0.611201661409062,SHRINK,row_2,3,8
5,0.643182525192919,SHRINK,row_2,3,8
9,0.55757308511057,SHRINK,row_2,3,8
14,0.547536395121614,SHRINK,row_2,3,8
4,0.547188219248454,SHRINK_CAL,row_2,3,8
5,0.554418581239332,SHRINK_CAL,row_2,3,8
9,0.537301852910287,SHRINK_CAL,row_2,3,8
14,0.499673522425873,SHRINK_CAL,row_2,3,8
1,0.500343260634521,SHRINK,row_2,4,8
2,0.488164387449312,SHRINK,row_2,4,8
10,0.459424521924348,SHRINK,row_2,4,8
1,0.463354656320338,SHRINK_CAL,row_2,4,8
2,0.438028150439917,SHRINK_CAL,row_2,4,8
10,0.510580634783806,SHRINK_CAL,row_2,4,8
11,0.600049947565666,SHRINK,row_2,5,8
16,0.571516238153128,SHRINK,row_2,5,8
17,0.46903857185872,SHRINK,row_2,5,8
11,0.563269604653814,SHRINK_CAL,row_2,5,8
16,0.598659338759321,SHRINK_CAL,row_2,5,8
17,0.538468120774133,SHRINK_CAL,row_2,5,8
3,0.524131855089725,SHRINK,row_8,1,8
7,0.578617798944418,SHRINK,row_8,1,8
12,0.846038471662805,SHRINK,row_8,1,8
13,0.530330284585505,SHRINK,row_8,1,8
3,0.50482729224768,SHRINK_CAL,row_8,1,8
7,0.60060319703243,SHRINK_CAL,row_8,1,8
12,0.939304954303691,SHRINK_CAL,row_8,1,8
13,0.546599773417532,SHRINK_CAL,row_8,1,8
6,0.471992844948632,SHRINK,row_8,2,8
15,0.711421938672469,SHRINK,row_8,2,8
18,0.578489630007387,SHRINK,row_8,2,8
19,0.636140289067744,SHRINK,row_8,2,8
6,0.414856945728649,SHRINK_CAL,row_8,2,8
15,0.760851146363509,SHRINK_CAL,row_8,2,8
18,0.616048776957229,SHRINK_CAL,row_8,2,8
19,0.673491751473778,SHRINK_CAL,row_8,2,8
4,0.576686627095876,SHRINK,row_8,3,8
5,0.597543196431904,SHRINK,row_8,3,8
9,0.550065801177401,SHRINK,row_8,3,8
14,0.534374868623374,SHRINK,row_8,3,8
4,0.552415316630805,SHRINK_CAL,row_8,3,8
5,0.559596020124615,SHRINK_CAL,row_8,3,8
9,0.532962964626653,SHRINK_CAL,row_8,3,8
14,0.501094423480007,SHRINK_CAL,row_8,3,8
1,0.496488543560105,SHRINK,row_8,4,8
2,0.479329834748088,SHRINK,row_8,4,8
10,0.503957639625395,SHRINK,row_8,4,8
1,0.467794410460139,SHRINK_CAL,row_8,4,8
2,0.43855373220096,SHRINK_CAL,row_8,4,8
10,0.499200063862867,SHRINK_CAL,row_8,4,8
11,0.573230210374623,SHRINK,row_8,5,8
16,0.573516555924184,SHRINK,row_8,5,8
17,0.514238397170734,SHRINK,row_8,5,8
11,0.559722959288258,SHRINK_CAL,row_8,5,8
16,0.590364849954557,SHRINK_CAL,row_8,5,8
17,0.530471989219512,SHRINK_CAL,row_8,5,8
3,0.524901807120841,SHRINK,row_32,1,8
7,0.633763594661113,SHRINK,row_32,1,8
12,0.870527902365634,SHRINK,row_32,1,8
13,0.613187173304015,SHRINK,row_32,1,8
3,0.505912292344501,SHRINK_CAL,row_32,1,8
7,0.621695629988016,SHRINK_CAL,row_32,1,8
12,0.906018969857496,SHRINK_CAL,row_32,1,8
13,0.586853033497564,SHRINK_CAL,row_32,1,8
6,0.438217254197103,SHRINK,row_32,2,8
15,0.749097953731958,SHRINK,row_32,2,8
18,0.653150857646841,SHRINK,row_32,2,8
19,0.686622081161035,SHRINK,row_32,2,8
6,0.407451803348391,SHRINK_CAL,row_32,2,8
15,0.772128336128021,SHRINK_CAL,row_32,2,8
18,0.65990247855055,SHRINK_CAL,row_32,2,8
19,0.699025078614592,SHRINK_CAL,row_32,2,8
4,0.561925874875014,SHRINK,row_32,3,8
5,0.556179113599041,SHRINK,row_32,3,8
9,0.571005715148035,SHRINK,row_32,3,8
14,0.539605612363134,SHRINK,row_32,3,8
4,0.54388034364836,SHRINK_CAL,row_32,3,8
5,0.540385791080793,SHRINK_CAL,row_32,3,8
9,0.540430838398936,SHRINK_CAL,row_32,3,8
14,0.505547573706053,SHRINK_CAL,row_32,3,8
1,0.511967968521674,SHRINK,row_32,4,8
2,0.482255664043444,SHRINK,row_32,4,8
10,0.597934529601787,SHRINK,row_32,4,8
1,0.477784632581831,SHRINK_CAL,row_32,4,8
2,0.44717809091897,SHRINK_CAL,row_32,4,8
10,0.537918596539041,SHRINK_CAL,row_32,4,8
11,0.577901747133817,SHRINK,row_32,5,8
16,0.621617511825611,SHRINK,row_32,5,8
17,0.60844239682989,SHRINK,row_32,5,8
11,0.557187701124581,SHRINK_CAL,row_32,5,8
16,0.597780278661122,SHRINK_CAL,row_32,5,8
17,0.566227945790328,SHRINK_CAL,row_32,5,8
3,0.580702352716283,SHRINK,original,1,9
7,0.553111208387278,SHRINK,original,1,9
12,0.802348580923393,SHRINK,original,1,9
13,0.481113463197747,SHRINK,original,1,9
3,0.512142930733303,SHRINK_CAL,original,1,9
7,0.601578612962293,SHRINK_CAL,original,1,9
12,0.938971348663775,SHRINK_CAL,original,1,9
13,0.541945692449498,SHRINK_CAL,original,1,9
6,0.577311145738909,SHRINK,original,2,9
15,0.665949712556621,SHRINK,original,2,9
18,0.527144658159311,SHRINK,original,2,9
19,0.606101751697259,SHRINK,original,2,9
6,0.437010785944818,SHRINK_CAL,original,2,9
15,0.745717447899438,SHRINK_CAL,original,2,9
18,0.605157227861511,SHRINK_CAL,original,2,9
19,0.669003430145019,SHRINK_CAL,original,2,9
4,0.6225684444756,SHRINK,original,3,9
5,0.66472037912428,SHRINK,original,3,9
8,0.556626846875882,SHRINK,original,3,9
14,0.56087493562218,SHRINK,original,3,9
4,0.54462218479161,SHRINK_CAL,original,3,9
5,0.553235778574851,SHRINK_CAL,original,3,9
8,0.570273455271804,SHRINK_CAL,original,3,9
14,0.494480117817566,SHRINK_CAL,original,3,9
1,0.536481659817499,SHRINK,original,4,9
2,0.5423049733661,SHRINK,original,4,9
10,0.449969947301838,SHRINK,original,4,9
1,0.47809687877628,SHRINK_CAL,original,4,9
2,0.461783166946382,SHRINK_CAL,original,4,9
10,0.504368423400057,SHRINK_CAL,original,4,9
11,0.609795168467935,SHRINK,original,5,9
16,0.588065413570741,SHRINK,original,5,9
17,0.457233273074896,SHRINK,original,5,9
11,0.557951279066363,SHRINK_CAL,original,5,9
16,0.611584484379075,SHRINK_CAL,original,5,9
17,0.531674189803015,SHRINK_CAL,original,5,9
3,0.529370721429587,SHRINK,group_0.5,1,9
7,0.5755347319858,SHRINK,group_0.5,1,9
12,1.00988195379185,SHRINK,group_0.5,1,9
13,0.501127426904409,SHRINK,group_0.5,1,9
3,0.501078297332877,SHRINK_CAL,group_0.5,1,9
7,0.601215292446375,SHRINK_CAL,group_0.5,1,9
12,0.956583813829375,SHRINK_CAL,group_0.5,1,9
13,0.560762731800025,SHRINK_CAL,group_0.5,1,9
6,0.544162673318272,SHRINK,group_0.5,2,9
15,0.73495218403134,SHRINK,group_0.5,2,9
18,0.558111753518625,SHRINK,group_0.5,2,9
19,0.635668762960348,SHRINK,group_0.5,2,9
6,0.433582280621364,SHRINK_CAL,group_0.5,2,9
15,0.7507827472989,SHRINK_CAL,group_0.5,2,9
18,0.619289902792006,SHRINK_CAL,group_0.5,2,9
19,0.667276463461806,SHRINK_CAL,group_0.5,2,9
4,0.614672846446312,SHRINK,group_0.5,3,9
5,0.645182747653854,SHRINK,group_0.5,3,9
8,0.580970155042715,SHRINK,group_0.5,3,9
14,0.573860597683583,SHRINK,group_0.5,3,9
4,0.539992569424042,SHRINK_CAL,group_0.5,3,9
5,0.543196602607406,SHRINK_CAL,group_0.5,3,9
8,0.584309554799424,SHRINK_CAL,group_0.5,3,9
14,0.516380250870179,SHRINK_CAL,group_0.5,3,9
1,0.533465500997725,SHRINK,group_0.5,4,9
2,0.516644785493149,SHRINK,group_0.5,4,9
10,0.439355158741049,SHRINK,group_0.5,4,9
1,0.492667486358125,SHRINK_CAL,group_0.5,4,9
2,0.466969562004522,SHRINK_CAL,group_0.5,4,9
10,0.510514844136656,SHRINK_CAL,group_0.5,4,9
11,0.596283251224978,SHRINK,group_0.5,5,9
16,0.59554472624003,SHRINK,group_0.5,5,9
17,0.4949774886827,SHRINK,group_0.5,5,9
11,0.566665653469532,SHRINK_CAL,group_0.5,5,9
16,0.609075333396334,SHRINK_CAL,group_0.5,5,9
17,0.557045263910181,SHRINK_CAL,group_0.5,5,9
3,0.518061341470162,SHRINK,group_2,1,9
7,0.573732188509383,SHRINK,group_2,1,9
12,0.914436596204666,SHRINK,group_2,1,9
13,0.516261094841025,SHRINK,group_2,1,9
3,0.499163555496408,SHRINK_CAL,group_2,1,9
7,0.597296040947032,SHRINK_CAL,group_2,1,9
12,0.937845117569655,SHRINK_CAL,group_2,1,9
13,0.551881555915029,SHRINK_CAL,group_2,1,9
6,0.510777467751323,SHRINK,group_2,2,9
15,0.704739012113809,SHRINK,group_2,2,9
18,0.559422941461916,SHRINK,group_2,2,9
19,0.628071501866939,SHRINK,group_2,2,9
6,0.435924844640648,SHRINK_CAL,group_2,2,9
15,0.744594430774317,SHRINK_CAL,group_2,2,9
18,0.609577436687476,SHRINK_CAL,group_2,2,9
19,0.665038428970654,SHRINK_CAL,group_2,2,9
4,0.587771748475814,SHRINK,group_2,3,9
5,0.615510834314365,SHRINK,group_2,3,9
8,0.567216590428413,SHRINK,group_2,3,9
14,0.559599919039109,SHRINK,group_2,3,9
4,0.541742136561935,SHRINK_CAL,group_2,3,9
5,0.548018354532989,SHRINK_CAL,group_2,3,9
8,0.577542305288601,SHRINK_CAL,group_2,3,9
14,0.514892250689712,SHRINK_CAL,group_2,3,9
1,0.525817127560709,SHRINK,group_2,4,9
2,0.505770625141722,SHRINK,group_2,4,9
10,0.457769353028751,SHRINK,group_2,4,9
1,0.493525900236218,SHRINK_CAL,group_2,4,9
2,0.464112334411316,SHRINK_CAL,group_2,4,9
10,0.491228967372953,SHRINK_CAL,group_2,4,9
11,0.572236212387429,SHRINK,group_2,5,9
16,0.582549255788121,SHRINK,group_2,5,9
17,0.506643200010903,SHRINK,group_2,5,9
11,0.559265767788692,SHRINK_CAL,group_2,5,9
16,0.599713515866856,SHRINK_CAL,group_2,5,9
17,0.544954294512865,SHRINK_CAL,group_2,5,9
3,0.512338616586816,SHRINK,group_8,1,9
7,0.600584239990539,SHRINK,group_8,1,9
12,0.865928922974913,SHRINK,group_8,1,9
13,0.565802874917174,SHRINK,group_8,1,9
3,0.500808821008735,SHRINK_CAL,group_8,1,9
7,0.600540117833569,SHRINK_CAL,group_8,1,9
12,0.909348179132031,SHRINK_CAL,group_8,1,9
13,0.557303217555972,SHRINK_CAL,group_8,1,9
6,0.471117924744807,SHRINK,group_8,2,9
15,0.710673397047532,SHRINK,group_8,2,9
18,0.601573604924355,SHRINK,group_8,2,9
19,0.649231221733973,SHRINK,group_8,2,9
6,0.434457313098959,SHRINK_CAL,group_8,2,9
15,0.741904056100458,SHRINK_CAL,group_8,2,9
18,0.614874977304487,SHRINK_CAL,group_8,2,9
