Path,Part,Field
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9BYD2;RM09_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9H7L9;SDS3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9P289;STK26_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9BVV7;TIM21_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9BUR4;TCAB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9NVP2;ASF1B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y4C2;TCAF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9BW72;HIG2A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O76080;ZFAN5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q10589;BST2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9GZS3;WDR61_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q13426;XRCC4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P15151;PVR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P83111;LACTB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O75911;DHRS3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q15286;RAB35_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q6ZU35;CRACD_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q6GMV2;SMYD5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O00217;NDUS8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P10915;HPLN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q86SF2;GALT7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P17174;AATC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y262;EIF3L_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P18065;IBP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O43505;B4GA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O15427;MOT4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P17096;HMGA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P62314;SMD1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P00167;CYB5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q6GQQ9;OTU7B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q7Z6M3;MILR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8IYI6;EXOC8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q00973;B4GN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P24539;AT5F1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P49643;PRI2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q6P087;RUSD3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O60870;KIN17_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P28161;GSTM2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P18621;RL17_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q5T0F9;C2D1B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q3B726;RPA43_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8WUD4;CCD12_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UBN7;HDAC6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9H6E4;CC134_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8NDI1;EHBP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q96K19;RN170_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q86XK7;VSIG1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8TF01;PNISR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q96RU2;UBP28_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,A6NJ78;MET15_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y217;MTMR6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q05086;UBE3A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P48047;ATPO_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P61289;PSME3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P07919;QCR6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q15208;STK38_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q06124;PTN11_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q00013;EM55_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9NZ08;ERAP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8WWB7;GLMP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O14936;CSKP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y399;RT02_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q00613;HSF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P49903;SPS1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8N9B5;JMY_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9NWT1;PK1IP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8WTV0;SCRB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UK45;LSM7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UPN6;SCAF8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q13510;ASAH1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9BZE1;RM37_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9NPF0;CD320_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P06213;INSR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UJX5;APC4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9NVS2;RT18A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P04156;PRIO_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q13094;LCP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8IU85;KCC1D_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y618;NCOR2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UQ53;MGT4B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q14738;2A5D_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UP95;S12A4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q15742;NAB2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O43681;GET3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q15058;KIF14_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UBQ0;VPS29_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9NX40;OCAD1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P53675;CLH2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q6P1R4;DUS1L_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8N392;RHG18_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P51003;PAPOA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O60234;GMFG_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O15397;IPO8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y3B2;EXOS1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9H7C9;AAMDC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O43670;ZN207_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P62328;TYB4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P63313;TYB10_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UM00;TMCO1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UMZ2;SYNRG_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q15528;MED22_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y673;ALG5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q08AG7;MZT1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P60983;GMFB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q6VMQ6;MCAF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8N2K0;ABD12_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9BX66;SRBS1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y6I9;TX264_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P61619;S61A1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P05062;ALDOB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P43007;SATT_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P01909;DQA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8WVV9;HNRLL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P13196;HEM1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y2S2;CRYL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q53FA7;QORX_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P05067;A4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P04350;TBB4A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P02671;FIBA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9ULE4;F184B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q99996;AKAP9_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P17540;KCRS_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P31150;GDIA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8IZ73;RUSD2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q15165;PON2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P04183;KITH_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UKG1;DP13A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q7L592;NDUF7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y2G5;OFUT2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P35610;SOAT1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y4Z0;LSM4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q6IN85;P4R3A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q96BN2;TADA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q69YN2;C19L1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O60879;DIAP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y3D3;RT16_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9NWU5;RM22_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P40199;CEAM6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q86WR0;CCD25_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q7L775;EPMIP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y679;AUP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9BWT6;MND1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O43347;MSI1H_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O75380;NDUS6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q96HR3;MED30_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8WVT3;TPC12_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q13443;ADAM9_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P56556;NDUA6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q05639;EF1A2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q06033;ITIH3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O60942;MCE1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9Y6C9;MTCH2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9UHG0;DCDC2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q08431;MFGM_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8NFI3;ENASE_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q9ULX3;NOB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P61962;DCAF7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q06481;APLP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O43920;NDUS5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O14786;NRP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P16455;MGMT_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q5T9A4;ATD3B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q7Z7F7;RM55_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q86VY4;TSYL5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q8WUW1;BRK1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P26992;CNTFR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,P98155;VLDLR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,O95168;NDUB4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt,table header,Q96PU8;QKI_HUMAN
